  -0.10873498E+01   0.24465914E+01   0.59070446E+01  -0.12133187E+00   0.12564758E+00   0.11606060E+00  -0.12138635E+00   0.23121236E+00  -0.88539813E+00   0.46483347E+00
  -0.10867161E+01   0.24465594E+01   0.59070214E+01  -0.12132349E+00   0.12559663E+00   0.11607798E+00  -0.12161193E+00   0.23128579E+00  -0.88510336E+00   0.46539449E+00
  -0.10860823E+01   0.24465272E+01   0.59069982E+01  -0.12131509E+00   0.12554561E+00   0.11609540E+00  -0.12183781E+00   0.23135930E+00  -0.88480824E+00   0.46595533E+00
  -0.10854486E+01   0.24464951E+01   0.59069749E+01  -0.12130667E+00   0.12549451E+00   0.11611283E+00  -0.12206399E+00   0.23143292E+00  -0.88451277E+00   0.46651598E+00
  -0.10848148E+01   0.24464628E+01   0.59069516E+01  -0.12129824E+00   0.12544335E+00   0.11613029E+00  -0.12229046E+00   0.23150663E+00  -0.88421694E+00   0.46707645E+00
  -0.10841811E+01   0.24464305E+01   0.59069282E+01  -0.12128980E+00   0.12539213E+00   0.11614777E+00  -0.12251722E+00   0.23158044E+00  -0.88392075E+00   0.46763672E+00
  -0.10835473E+01   0.24463981E+01   0.59069047E+01  -0.12128135E+00   0.12534083E+00   0.11616528E+00  -0.12274429E+00   0.23165434E+00  -0.88362421E+00   0.46819681E+00
  -0.10829136E+01   0.24463657E+01   0.59068813E+01  -0.12127288E+00   0.12528946E+00   0.11618281E+00  -0.12297165E+00   0.23172835E+00  -0.88332732E+00   0.46875671E+00
  -0.10822798E+01   0.24463332E+01   0.59068578E+01  -0.12126440E+00   0.12523802E+00   0.11620037E+00  -0.12319931E+00   0.23180245E+00  -0.88303007E+00   0.46931642E+00
  -0.10816461E+01   0.24463007E+01   0.59068342E+01  -0.12125590E+00   0.12518652E+00   0.11621795E+00  -0.12342727E+00   0.23187665E+00  -0.88273246E+00   0.46987594E+00
  -0.10810123E+01   0.24462680E+01   0.59068106E+01  -0.12124739E+00   0.12513494E+00   0.11623555E+00  -0.12365554E+00   0.23195095E+00  -0.88243450E+00   0.47043528E+00
  -0.10803786E+01   0.24462353E+01   0.59067869E+01  -0.12123887E+00   0.12508330E+00   0.11625318E+00  -0.12388410E+00   0.23202535E+00  -0.88213619E+00   0.47099442E+00
  -0.10797448E+01   0.24462026E+01   0.59067632E+01  -0.12123033E+00   0.12503158E+00   0.11627083E+00  -0.12411297E+00   0.23209985E+00  -0.88183752E+00   0.47155338E+00
  -0.10791111E+01   0.24461698E+01   0.59067395E+01  -0.12122178E+00   0.12497980E+00   0.11628851E+00  -0.12434213E+00   0.23217445E+00  -0.88153850E+00   0.47211215E+00
  -0.10784774E+01   0.24461369E+01   0.59067157E+01  -0.12121321E+00   0.12492794E+00   0.11630621E+00  -0.12457161E+00   0.23224915E+00  -0.88123912E+00   0.47267073E+00
  -0.10778436E+01   0.24461040E+01   0.59066918E+01  -0.12120463E+00   0.12487601E+00   0.11632393E+00  -0.12480138E+00   0.23232394E+00  -0.88093939E+00   0.47322911E+00
  -0.10772099E+01   0.24460710E+01   0.59066680E+01  -0.12119604E+00   0.12482401E+00   0.11634169E+00  -0.12503147E+00   0.23239884E+00  -0.88063930E+00   0.47378731E+00
  -0.10765761E+01   0.24460379E+01   0.59066440E+01  -0.12118743E+00   0.12477195E+00   0.11635946E+00  -0.12526185E+00   0.23247384E+00  -0.88033887E+00   0.47434532E+00
  -0.10759424E+01   0.24460048E+01   0.59066201E+01  -0.12117881E+00   0.12471981E+00   0.11637726E+00  -0.12549255E+00   0.23254894E+00  -0.88003807E+00   0.47490313E+00
  -0.10753086E+01   0.24459716E+01   0.59065960E+01  -0.12117018E+00   0.12466760E+00   0.11639508E+00  -0.12572355E+00   0.23262414E+00  -0.87973693E+00   0.47546076E+00
  -0.10746749E+01   0.24459383E+01   0.59065720E+01  -0.12116153E+00   0.12461531E+00   0.11641293E+00  -0.12595486E+00   0.23269944E+00  -0.87943543E+00   0.47601820E+00
  -0.10740411E+01   0.24459050E+01   0.59065478E+01  -0.12115286E+00   0.12456296E+00   0.11643081E+00  -0.12618648E+00   0.23277485E+00  -0.87913358E+00   0.47657544E+00
  -0.10734074E+01   0.24458716E+01   0.59065237E+01  -0.12114418E+00   0.12451053E+00   0.11644871E+00  -0.12641841E+00   0.23285035E+00  -0.87883137E+00   0.47713249E+00
  -0.10727736E+01   0.24458382E+01   0.59064995E+01  -0.12113549E+00   0.12445803E+00   0.11646663E+00  -0.12665066E+00   0.23292596E+00  -0.87852882E+00   0.47768935E+00
  -0.10721399E+01   0.24458046E+01   0.59064752E+01  -0.12112679E+00   0.12440546E+00   0.11648458E+00  -0.12688321E+00   0.23300167E+00  -0.87822591E+00   0.47824602E+00
  -0.10715061E+01   0.24457711E+01   0.59064509E+01  -0.12111806E+00   0.12435282E+00   0.11650256E+00  -0.12711608E+00   0.23307748E+00  -0.87792264E+00   0.47880250E+00
  -0.10708724E+01   0.24457374E+01   0.59064265E+01  -0.12110933E+00   0.12430010E+00   0.11652055E+00  -0.12734925E+00   0.23315340E+00  -0.87761903E+00   0.47935878E+00
  -0.10702386E+01   0.24457037E+01   0.59064021E+01  -0.12110058E+00   0.12424732E+00   0.11653858E+00  -0.12758275E+00   0.23322942E+00  -0.87731506E+00   0.47991487E+00
  -0.10696049E+01   0.24456699E+01   0.59063777E+01  -0.12109181E+00   0.12419445E+00   0.11655663E+00  -0.12781656E+00   0.23330554E+00  -0.87701074E+00   0.48047077E+00
  -0.10689712E+01   0.24456360E+01   0.59063532E+01  -0.12108303E+00   0.12414152E+00   0.11657471E+00  -0.12805068E+00   0.23338176E+00  -0.87670607E+00   0.48102648E+00
  -0.10683374E+01   0.24456021E+01   0.59063286E+01  -0.12107424E+00   0.12408851E+00   0.11659281E+00  -0.12828512E+00   0.23345809E+00  -0.87640104E+00   0.48158199E+00
  -0.10677037E+01   0.24455681E+01   0.59063040E+01  -0.12106543E+00   0.12403543E+00   0.11661094E+00  -0.12851988E+00   0.23353453E+00  -0.87609566E+00   0.48213731E+00
  -0.10670699E+01   0.24455341E+01   0.59062794E+01  -0.12105661E+00   0.12398227E+00   0.11662909E+00  -0.12875496E+00   0.23361107E+00  -0.87578993E+00   0.48269244E+00
  -0.10664362E+01   0.24455000E+01   0.59062547E+01  -0.12104777E+00   0.12392904E+00   0.11664727E+00  -0.12899035E+00   0.23368771E+00  -0.87548385E+00   0.48324737E+00
  -0.10658024E+01   0.24454658E+01   0.59062299E+01  -0.12103892E+00   0.12387574E+00   0.11666547E+00  -0.12922607E+00   0.23376446E+00  -0.87517742E+00   0.48380211E+00
  -0.10651687E+01   0.24454315E+01   0.59062051E+01  -0.12103005E+00   0.12382236E+00   0.11668370E+00  -0.12946211E+00   0.23384132E+00  -0.87487064E+00   0.48435665E+00
  -0.10645349E+01   0.24453972E+01   0.59061803E+01  -0.12102117E+00   0.12376890E+00   0.11670196E+00  -0.12969847E+00   0.23391828E+00  -0.87456350E+00   0.48491100E+00
  -0.10639012E+01   0.24453628E+01   0.59061554E+01  -0.12101227E+00   0.12371538E+00   0.11672024E+00  -0.12993515E+00   0.23399534E+00  -0.87425602E+00   0.48546516E+00
  -0.10632674E+01   0.24453283E+01   0.59061304E+01  -0.12100336E+00   0.12366177E+00   0.11673855E+00  -0.13017215E+00   0.23407252E+00  -0.87394818E+00   0.48601912E+00
  -0.10626337E+01   0.24452938E+01   0.59061054E+01  -0.12099443E+00   0.12360809E+00   0.11675688E+00  -0.13040948E+00   0.23414980E+00  -0.87363999E+00   0.48657288E+00
  -0.10619999E+01   0.24452592E+01   0.59060804E+01  -0.12098549E+00   0.12355434E+00   0.11677524E+00  -0.13064714E+00   0.23422718E+00  -0.87333145E+00   0.48712645E+00
  -0.10613662E+01   0.24452245E+01   0.59060553E+01  -0.12097653E+00   0.12350051E+00   0.11679363E+00  -0.13088512E+00   0.23430467E+00  -0.87302256E+00   0.48767982E+00
  -0.10607324E+01   0.24451898E+01   0.59060302E+01  -0.12096756E+00   0.12344660E+00   0.11681204E+00  -0.13112343E+00   0.23438228E+00  -0.87271332E+00   0.48823300E+00
  -0.10600987E+01   0.24451550E+01   0.59060050E+01  -0.12095857E+00   0.12339262E+00   0.11683048E+00  -0.13136206E+00   0.23445998E+00  -0.87240373E+00   0.48878598E+00
  -0.10594649E+01   0.24451201E+01   0.59059797E+01  -0.12094957E+00   0.12333856E+00   0.11684895E+00  -0.13160103E+00   0.23453780E+00  -0.87209379E+00   0.48933877E+00
  -0.10588312E+01   0.24450852E+01   0.59059544E+01  -0.12094055E+00   0.12328443E+00   0.11686744E+00  -0.13184032E+00   0.23461573E+00  -0.87178349E+00   0.48989136E+00
  -0.10581975E+01   0.24450502E+01   0.59059291E+01  -0.12093152E+00   0.12323022E+00   0.11688596E+00  -0.13207995E+00   0.23469376E+00  -0.87147285E+00   0.49044375E+00
  -0.10575637E+01   0.24450151E+01   0.59059037E+01  -0.12092247E+00   0.12317593E+00   0.11690451E+00  -0.13231990E+00   0.23477190E+00  -0.87116186E+00   0.49099594E+00
  -0.10569300E+01   0.24449799E+01   0.59058782E+01  -0.12091340E+00   0.12312156E+00   0.11692308E+00  -0.13256019E+00   0.23485015E+00  -0.87085052E+00   0.49154794E+00
  -0.10562962E+01   0.24449447E+01   0.59058527E+01  -0.12090432E+00   0.12306712E+00   0.11694168E+00  -0.13280081E+00   0.23492851E+00  -0.87053883E+00   0.49209974E+00
  -0.10556625E+01   0.24449094E+01   0.59058272E+01  -0.12089523E+00   0.12301260E+00   0.11696031E+00  -0.13304176E+00   0.23500698E+00  -0.87022678E+00   0.49265134E+00
  -0.10550287E+01   0.24448740E+01   0.59058016E+01  -0.12088612E+00   0.12295800E+00   0.11697896E+00  -0.13328305E+00   0.23508556E+00  -0.86991439E+00   0.49320275E+00
  -0.10543950E+01   0.24448386E+01   0.59057759E+01  -0.12087699E+00   0.12290333E+00   0.11699765E+00  -0.13352468E+00   0.23516426E+00  -0.86960165E+00   0.49375395E+00
  -0.10537612E+01   0.24448030E+01   0.59057502E+01  -0.12086785E+00   0.12284857E+00   0.11701635E+00  -0.13376664E+00   0.23524306E+00  -0.86928856E+00   0.49430496E+00
  -0.10531275E+01   0.24447675E+01   0.59057244E+01  -0.12085869E+00   0.12279374E+00   0.11703509E+00  -0.13400894E+00   0.23532197E+00  -0.86897512E+00   0.49485577E+00
  -0.10524937E+01   0.24447318E+01   0.59056986E+01  -0.12084952E+00   0.12273883E+00   0.11705385E+00  -0.13425158E+00   0.23540099E+00  -0.86866134E+00   0.49540638E+00
  -0.10518600E+01   0.24446961E+01   0.59056728E+01  -0.12084033E+00   0.12268384E+00   0.11707264E+00  -0.13449455E+00   0.23548013E+00  -0.86834720E+00   0.49595679E+00
  -0.10512262E+01   0.24446603E+01   0.59056468E+01  -0.12083112E+00   0.12262877E+00   0.11709146E+00  -0.13473787E+00   0.23555938E+00  -0.86803271E+00   0.49650701E+00
  -0.10505925E+01   0.24446244E+01   0.59056209E+01  -0.12082190E+00   0.12257362E+00   0.11711031E+00  -0.13498153E+00   0.23563874E+00  -0.86771788E+00   0.49705702E+00
  -0.10499587E+01   0.24445884E+01   0.59055948E+01  -0.12081267E+00   0.12251839E+00   0.11712918E+00  -0.13522553E+00   0.23571821E+00  -0.86740270E+00   0.49760683E+00
  -0.10493250E+01   0.24445524E+01   0.59055688E+01  -0.12080341E+00   0.12246308E+00   0.11714808E+00  -0.13546988E+00   0.23579779E+00  -0.86708717E+00   0.49815645E+00
  -0.10486913E+01   0.24445163E+01   0.59055426E+01  -0.12079414E+00   0.12240770E+00   0.11716701E+00  -0.13571456E+00   0.23587749E+00  -0.86677129E+00   0.49870586E+00
  -0.10480575E+01   0.24444801E+01   0.59055165E+01  -0.12078486E+00   0.12235223E+00   0.11718597E+00  -0.13595960E+00   0.23595730E+00  -0.86645506E+00   0.49925507E+00
  -0.10474238E+01   0.24444439E+01   0.59054902E+01  -0.12077556E+00   0.12229668E+00   0.11720495E+00  -0.13620497E+00   0.23603723E+00  -0.86613849E+00   0.49980409E+00
  -0.10467900E+01   0.24444076E+01   0.59054639E+01  -0.12076624E+00   0.12224105E+00   0.11722396E+00  -0.13645070E+00   0.23611726E+00  -0.86582156E+00   0.50035290E+00
  -0.10461563E+01   0.24443712E+01   0.59054376E+01  -0.12075691E+00   0.12218534E+00   0.11724300E+00  -0.13669677E+00   0.23619742E+00  -0.86550429E+00   0.50090151E+00
  -0.10455225E+01   0.24443347E+01   0.59054112E+01  -0.12074756E+00   0.12212955E+00   0.11726207E+00  -0.13694319E+00   0.23627769E+00  -0.86518667E+00   0.50144992E+00
  -0.10448888E+01   0.24442981E+01   0.59053847E+01  -0.12073819E+00   0.12207368E+00   0.11728117E+00  -0.13718997E+00   0.23635807E+00  -0.86486871E+00   0.50199813E+00
  -0.10442550E+01   0.24442615E+01   0.59053582E+01  -0.12072881E+00   0.12201773E+00   0.11730029E+00  -0.13743709E+00   0.23643857E+00  -0.86455039E+00   0.50254614E+00
  -0.10436213E+01   0.24442248E+01   0.59053316E+01  -0.12071941E+00   0.12196169E+00   0.11731945E+00  -0.13768456E+00   0.23651918E+00  -0.86423173E+00   0.50309394E+00
  -0.10429875E+01   0.24441880E+01   0.59053050E+01  -0.12071000E+00   0.12190558E+00   0.11733863E+00  -0.13793239E+00   0.23659991E+00  -0.86391272E+00   0.50364154E+00
  -0.10423538E+01   0.24441512E+01   0.59052783E+01  -0.12070057E+00   0.12184938E+00   0.11735784E+00  -0.13818056E+00   0.23668075E+00  -0.86359337E+00   0.50418894E+00
  -0.10417200E+01   0.24441143E+01   0.59052516E+01  -0.12069112E+00   0.12179310E+00   0.11737708E+00  -0.13842910E+00   0.23676172E+00  -0.86327367E+00   0.50473614E+00
  -0.10410863E+01   0.24440773E+01   0.59052248E+01  -0.12068165E+00   0.12173673E+00   0.11739635E+00  -0.13867799E+00   0.23684279E+00  -0.86295362E+00   0.50528314E+00
  -0.10404525E+01   0.24440402E+01   0.59051980E+01  -0.12067217E+00   0.12168029E+00   0.11741565E+00  -0.13892723E+00   0.23692399E+00  -0.86263322E+00   0.50582993E+00
  -0.10398188E+01   0.24440030E+01   0.59051711E+01  -0.12066267E+00   0.12162376E+00   0.11743497E+00  -0.13917683E+00   0.23700530E+00  -0.86231248E+00   0.50637652E+00
  -0.10391850E+01   0.24439658E+01   0.59051441E+01  -0.12065316E+00   0.12156714E+00   0.11745433E+00  -0.13942679E+00   0.23708674E+00  -0.86199140E+00   0.50692291E+00
  -0.10385513E+01   0.24439285E+01   0.59051171E+01  -0.12064363E+00   0.12151045E+00   0.11747371E+00  -0.13967711E+00   0.23716828E+00  -0.86166996E+00   0.50746909E+00
  -0.10379176E+01   0.24438911E+01   0.59050900E+01  -0.12063408E+00   0.12145367E+00   0.11749313E+00  -0.13992779E+00   0.23724995E+00  -0.86134818E+00   0.50801507E+00
  -0.10372838E+01   0.24438536E+01   0.59050629E+01  -0.12062452E+00   0.12139680E+00   0.11751257E+00  -0.14017883E+00   0.23733174E+00  -0.86102606E+00   0.50856084E+00
  -0.10366501E+01   0.24438161E+01   0.59050357E+01  -0.12061493E+00   0.12133985E+00   0.11753204E+00  -0.14043024E+00   0.23741364E+00  -0.86070358E+00   0.50910641E+00
  -0.10360163E+01   0.24437784E+01   0.59050085E+01  -0.12060533E+00   0.12128282E+00   0.11755154E+00  -0.14068200E+00   0.23749567E+00  -0.86038077E+00   0.50965178E+00
  -0.10353826E+01   0.24437407E+01   0.59049812E+01  -0.12059572E+00   0.12122570E+00   0.11757107E+00  -0.14093413E+00   0.23757781E+00  -0.86005760E+00   0.51019694E+00
  -0.10347488E+01   0.24437030E+01   0.59049539E+01  -0.12058608E+00   0.12116850E+00   0.11759063E+00  -0.14118663E+00   0.23766008E+00  -0.85973410E+00   0.51074190E+00
  -0.10341151E+01   0.24436651E+01   0.59049264E+01  -0.12057643E+00   0.12111121E+00   0.11761022E+00  -0.14143949E+00   0.23774246E+00  -0.85941024E+00   0.51128665E+00
  -0.10334813E+01   0.24436272E+01   0.59048990E+01  -0.12056677E+00   0.12105384E+00   0.11762984E+00  -0.14169272E+00   0.23782497E+00  -0.85908604E+00   0.51183119E+00
  -0.10328476E+01   0.24435891E+01   0.59048714E+01  -0.12055708E+00   0.12099638E+00   0.11764949E+00  -0.14194632E+00   0.23790760E+00  -0.85876150E+00   0.51237553E+00
  -0.10322138E+01   0.24435510E+01   0.59048439E+01  -0.12054738E+00   0.12093883E+00   0.11766917E+00  -0.14220028E+00   0.23799034E+00  -0.85843661E+00   0.51291967E+00
  -0.10315801E+01   0.24435128E+01   0.59048162E+01  -0.12053766E+00   0.12088120E+00   0.11768888E+00  -0.14245462E+00   0.23807321E+00  -0.85811138E+00   0.51346360E+00
  -0.10309463E+01   0.24434746E+01   0.59047885E+01  -0.12052792E+00   0.12082349E+00   0.11770862E+00  -0.14270933E+00   0.23815621E+00  -0.85778580E+00   0.51400732E+00
  -0.10303126E+01   0.24434362E+01   0.59047608E+01  -0.12051817E+00   0.12076568E+00   0.11772839E+00  -0.14296441E+00   0.23823932E+00  -0.85745988E+00   0.51455084E+00
  -0.10296788E+01   0.24433978E+01   0.59047329E+01  -0.12050839E+00   0.12070779E+00   0.11774819E+00  -0.14321986E+00   0.23832256E+00  -0.85713361E+00   0.51509414E+00
  -0.10290451E+01   0.24433593E+01   0.59047051E+01  -0.12049860E+00   0.12064981E+00   0.11776802E+00  -0.14347569E+00   0.23840592E+00  -0.85680700E+00   0.51563725E+00
  -0.10284114E+01   0.24433207E+01   0.59046771E+01  -0.12048880E+00   0.12059175E+00   0.11778788E+00  -0.14373189E+00   0.23848940E+00  -0.85648004E+00   0.51618014E+00
  -0.10277776E+01   0.24432820E+01   0.59046491E+01  -0.12047897E+00   0.12053360E+00   0.11780777E+00  -0.14398847E+00   0.23857301E+00  -0.85615274E+00   0.51672283E+00
  -0.10271439E+01   0.24432433E+01   0.59046211E+01  -0.12046913E+00   0.12047536E+00   0.11782769E+00  -0.14424542E+00   0.23865674E+00  -0.85582510E+00   0.51726531E+00
  -0.10265101E+01   0.24432045E+01   0.59045930E+01  -0.12045927E+00   0.12041703E+00   0.11784764E+00  -0.14450276E+00   0.23874060E+00  -0.85549711E+00   0.51780758E+00
  -0.10258764E+01   0.24431655E+01   0.59045648E+01  -0.12044939E+00   0.12035861E+00   0.11786762E+00  -0.14476047E+00   0.23882458E+00  -0.85516878E+00   0.51834965E+00
  -0.10252426E+01   0.24431265E+01   0.59045365E+01  -0.12043949E+00   0.12030010E+00   0.11788764E+00  -0.14501857E+00   0.23890868E+00  -0.85484011E+00   0.51889150E+00
  -0.10246089E+01   0.24430874E+01   0.59045082E+01  -0.12042958E+00   0.12024151E+00   0.11790768E+00  -0.14527704E+00   0.23899291E+00  -0.85451109E+00   0.51943315E+00
  -0.10239751E+01   0.24430483E+01   0.59044799E+01  -0.12041965E+00   0.12018283E+00   0.11792776E+00  -0.14553590E+00   0.23907727E+00  -0.85418173E+00   0.51997459E+00
  -0.10233414E+01   0.24430090E+01   0.59044515E+01  -0.12040970E+00   0.12012405E+00   0.11794787E+00  -0.14579514E+00   0.23916176E+00  -0.85385202E+00   0.52051582E+00
  -0.10227076E+01   0.24429697E+01   0.59044230E+01  -0.12039973E+00   0.12006519E+00   0.11796800E+00  -0.14605477E+00   0.23924637E+00  -0.85352198E+00   0.52105684E+00
  -0.10220739E+01   0.24429303E+01   0.59043944E+01  -0.12038974E+00   0.12000624E+00   0.11798817E+00  -0.14631478E+00   0.23933110E+00  -0.85319159E+00   0.52159766E+00
  -0.10214401E+01   0.24428908E+01   0.59043658E+01  -0.12037974E+00   0.11994720E+00   0.11800837E+00  -0.14657518E+00   0.23941597E+00  -0.85286086E+00   0.52213826E+00
  -0.10208064E+01   0.24428512E+01   0.59043372E+01  -0.12036971E+00   0.11988806E+00   0.11802861E+00  -0.14683597E+00   0.23950096E+00  -0.85252978E+00   0.52267865E+00
  -0.10201726E+01   0.24428115E+01   0.59043085E+01  -0.12035967E+00   0.11982884E+00   0.11804887E+00  -0.14709715E+00   0.23958608E+00  -0.85219836E+00   0.52321883E+00
  -0.10195389E+01   0.24427717E+01   0.59042797E+01  -0.12034961E+00   0.11976953E+00   0.11806916E+00  -0.14735872E+00   0.23967133E+00  -0.85186660E+00   0.52375881E+00
  -0.10189051E+01   0.24427319E+01   0.59042508E+01  -0.12033953E+00   0.11971012E+00   0.11808949E+00  -0.14762067E+00   0.23975670E+00  -0.85153450E+00   0.52429857E+00
  -0.10182714E+01   0.24426919E+01   0.59042219E+01  -0.12032943E+00   0.11965062E+00   0.11810985E+00  -0.14788302E+00   0.23984221E+00  -0.85120206E+00   0.52483812E+00
  -0.10176377E+01   0.24426519E+01   0.59041929E+01  -0.12031932E+00   0.11959103E+00   0.11813024E+00  -0.14814577E+00   0.23992785E+00  -0.85086927E+00   0.52537746E+00
  -0.10170039E+01   0.24426118E+01   0.59041639E+01  -0.12030918E+00   0.11953135E+00   0.11815066E+00  -0.14840891E+00   0.24001361E+00  -0.85053615E+00   0.52591659E+00
  -0.10163702E+01   0.24425716E+01   0.59041348E+01  -0.12029903E+00   0.11947158E+00   0.11817112E+00  -0.14867244E+00   0.24009951E+00  -0.85020268E+00   0.52645551E+00
  -0.10157364E+01   0.24425313E+01   0.59041056E+01  -0.12028886E+00   0.11941172E+00   0.11819161E+00  -0.14893637E+00   0.24018553E+00  -0.84986887E+00   0.52699422E+00
  -0.10151027E+01   0.24424910E+01   0.59040764E+01  -0.12027867E+00   0.11935176E+00   0.11821213E+00  -0.14920070E+00   0.24027169E+00  -0.84953472E+00   0.52753272E+00
  -0.10144689E+01   0.24424505E+01   0.59040471E+01  -0.12026846E+00   0.11929171E+00   0.11823268E+00  -0.14946543E+00   0.24035798E+00  -0.84920022E+00   0.52807100E+00
  -0.10138352E+01   0.24424100E+01   0.59040177E+01  -0.12025823E+00   0.11923156E+00   0.11825326E+00  -0.14973056E+00   0.24044440E+00  -0.84886539E+00   0.52860907E+00
  -0.10132014E+01   0.24423693E+01   0.59039883E+01  -0.12024798E+00   0.11917133E+00   0.11827388E+00  -0.14999609E+00   0.24053095E+00  -0.84853021E+00   0.52914693E+00
  -0.10125677E+01   0.24423286E+01   0.59039588E+01  -0.12023771E+00   0.11911100E+00   0.11829453E+00  -0.15026202E+00   0.24061763E+00  -0.84819470E+00   0.52968458E+00
  -0.10119339E+01   0.24422878E+01   0.59039293E+01  -0.12022743E+00   0.11905057E+00   0.11831521E+00  -0.15052836E+00   0.24070445E+00  -0.84785884E+00   0.53022201E+00
  -0.10113002E+01   0.24422469E+01   0.59038997E+01  -0.12021712E+00   0.11899005E+00   0.11833593E+00  -0.15079510E+00   0.24079140E+00  -0.84752265E+00   0.53075923E+00
  -0.10106664E+01   0.24422059E+01   0.59038700E+01  -0.12020680E+00   0.11892944E+00   0.11835667E+00  -0.15106224E+00   0.24087848E+00  -0.84718611E+00   0.53129624E+00
  -0.10100327E+01   0.24421648E+01   0.59038402E+01  -0.12019645E+00   0.11886873E+00   0.11837745E+00  -0.15132980E+00   0.24096570E+00  -0.84684923E+00   0.53183304E+00
  -0.10093989E+01   0.24421236E+01   0.59038104E+01  -0.12018609E+00   0.11880792E+00   0.11839827E+00  -0.15159776E+00   0.24105305E+00  -0.84651201E+00   0.53236962E+00
  -0.10087652E+01   0.24420824E+01   0.59037806E+01  -0.12017571E+00   0.11874702E+00   0.11841912E+00  -0.15186613E+00   0.24114054E+00  -0.84617446E+00   0.53290599E+00
  -0.10081315E+01   0.24420410E+01   0.59037506E+01  -0.12016531E+00   0.11868603E+00   0.11844000E+00  -0.15213491E+00   0.24122816E+00  -0.84583656E+00   0.53344214E+00
  -0.10074977E+01   0.24419996E+01   0.59037206E+01  -0.12015488E+00   0.11862494E+00   0.11846091E+00  -0.15240410E+00   0.24131592E+00  -0.84549832E+00   0.53397808E+00
  -0.10068640E+01   0.24419580E+01   0.59036905E+01  -0.12014444E+00   0.11856375E+00   0.11848186E+00  -0.15267370E+00   0.24140381E+00  -0.84515975E+00   0.53451380E+00
  -0.10062302E+01   0.24419164E+01   0.59036604E+01  -0.12013398E+00   0.11850247E+00   0.11850284E+00  -0.15294372E+00   0.24149184E+00  -0.84482083E+00   0.53504931E+00
  -0.10055965E+01   0.24418747E+01   0.59036302E+01  -0.12012350E+00   0.11844109E+00   0.11852386E+00  -0.15321416E+00   0.24158000E+00  -0.84448157E+00   0.53558461E+00
  -0.10049627E+01   0.24418329E+01   0.59035999E+01  -0.12011300E+00   0.11837961E+00   0.11854491E+00  -0.15348501E+00   0.24166831E+00  -0.84414198E+00   0.53611969E+00
  -0.10043290E+01   0.24417910E+01   0.59035696E+01  -0.12010248E+00   0.11831803E+00   0.11856599E+00  -0.15375627E+00   0.24175675E+00  -0.84380205E+00   0.53665455E+00
  -0.10036952E+01   0.24417490E+01   0.59035391E+01  -0.12009194E+00   0.11825636E+00   0.11858711E+00  -0.15402796E+00   0.24184532E+00  -0.84346177E+00   0.53718920E+00
  -0.10030615E+01   0.24417069E+01   0.59035087E+01  -0.12008138E+00   0.11819459E+00   0.11860826E+00  -0.15430007E+00   0.24193404E+00  -0.84312116E+00   0.53772363E+00
