     0.230194411E+00     0.321827355E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358618E+00     0.115811339E+00    -0.118226530E+00     0.230194411E+00     0.205027250E+01     0.561599187E+01    -0.454695465E-01    -0.146297919E+00     0.214568132E+00    -0.117531923E+01     0.585158937E+00     0.166602783E+00     0.159396036E-03    -0.392226809E-04    -0.717185730E-04    -0.321827355E-03    -0.319231687E-03     0.158936627E-03
     0.230194412E+00     0.321821058E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358618E+00     0.115811339E+00    -0.118226529E+00     0.230194412E+00     0.205027247E+01     0.561599185E+01    -0.454695416E-01    -0.146297931E+00     0.214568139E+00    -0.117531927E+01     0.585158956E+00     0.166602755E+00     0.159375355E-03    -0.392177181E-04    -0.717310137E-04    -0.321821058E-03    -0.319271587E-03     0.158956492E-03
     0.230194413E+00     0.321814763E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358618E+00     0.115811340E+00    -0.118226529E+00     0.230194413E+00     0.205027244E+01     0.561599183E+01    -0.454695366E-01    -0.146297944E+00     0.214568145E+00    -0.117531931E+01     0.585158976E+00     0.166602727E+00     0.159354678E-03    -0.392127559E-04    -0.717434529E-04    -0.321814763E-03    -0.319311481E-03     0.158976354E-03
     0.230194415E+00     0.321808466E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358618E+00     0.115811340E+00    -0.118226528E+00     0.230194415E+00     0.205027241E+01     0.561599181E+01    -0.454695316E-01    -0.146297956E+00     0.214568151E+00    -0.117531935E+01     0.585158996E+00     0.166602699E+00     0.159333997E-03    -0.392077932E-04    -0.717558936E-04    -0.321808466E-03    -0.319351381E-03     0.158996219E-03
     0.230194416E+00     0.321802169E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358618E+00     0.115811340E+00    -0.118226528E+00     0.230194416E+00     0.205027238E+01     0.561599179E+01    -0.454695267E-01    -0.146297969E+00     0.214568158E+00    -0.117531939E+01     0.585159016E+00     0.166602672E+00     0.159313316E-03    -0.392028301E-04    -0.717683351E-04    -0.321802169E-03    -0.319391283E-03     0.159016085E-03
     0.230194418E+00     0.321795873E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358618E+00     0.115811341E+00    -0.118226527E+00     0.230194418E+00     0.205027236E+01     0.561599177E+01    -0.454695217E-01    -0.146297981E+00     0.214568164E+00    -0.117531943E+01     0.585159036E+00     0.166602644E+00     0.159292634E-03    -0.391978671E-04    -0.717807764E-04    -0.321795873E-03    -0.319431184E-03     0.159035951E-03
     0.230194419E+00     0.321789576E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358619E+00     0.115811341E+00    -0.118226527E+00     0.230194419E+00     0.205027233E+01     0.561599175E+01    -0.454695168E-01    -0.146297993E+00     0.214568170E+00    -0.117531947E+01     0.585159056E+00     0.166602616E+00     0.159271954E-03    -0.391929043E-04    -0.717932171E-04    -0.321789576E-03    -0.319471084E-03     0.159055816E-03
     0.230194420E+00     0.321783281E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516832E+00     0.126358619E+00     0.115811341E+00    -0.118226527E+00     0.230194420E+00     0.205027230E+01     0.561599173E+01    -0.454695118E-01    -0.146298006E+00     0.214568176E+00    -0.117531951E+01     0.585159076E+00     0.166602588E+00     0.159251276E-03    -0.391879421E-04    -0.718056563E-04    -0.321783281E-03    -0.319510979E-03     0.159075678E-03
     0.230194422E+00     0.321776985E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811342E+00    -0.118226526E+00     0.230194422E+00     0.205027227E+01     0.561599171E+01    -0.454695068E-01    -0.146298018E+00     0.214568183E+00    -0.117531955E+01     0.585159096E+00     0.166602560E+00     0.159230598E-03    -0.391829798E-04    -0.718180960E-04    -0.321776985E-03    -0.319550875E-03     0.159095542E-03
     0.230194423E+00     0.321770688E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811342E+00    -0.118226526E+00     0.230194423E+00     0.205027225E+01     0.561599169E+01    -0.454695019E-01    -0.146298031E+00     0.214568189E+00    -0.117531959E+01     0.585159115E+00     0.166602533E+00     0.159209916E-03    -0.391780167E-04    -0.718305373E-04    -0.321770688E-03    -0.319590777E-03     0.159115408E-03
     0.230194425E+00     0.321764392E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811342E+00    -0.118226525E+00     0.230194425E+00     0.205027222E+01     0.561599167E+01    -0.454694969E-01    -0.146298043E+00     0.214568195E+00    -0.117531963E+01     0.585159135E+00     0.166602505E+00     0.159189237E-03    -0.391730541E-04    -0.718429776E-04    -0.321764392E-03    -0.319630675E-03     0.159135272E-03
     0.230194426E+00     0.321758095E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811343E+00    -0.118226525E+00     0.230194426E+00     0.205027219E+01     0.561599165E+01    -0.454694919E-01    -0.146298056E+00     0.214568202E+00    -0.117531967E+01     0.585159155E+00     0.166602477E+00     0.159168557E-03    -0.391680916E-04    -0.718554177E-04    -0.321758095E-03    -0.319670573E-03     0.159155136E-03
     0.230194427E+00     0.321751800E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811343E+00    -0.118226524E+00     0.230194427E+00     0.205027216E+01     0.561599162E+01    -0.454694870E-01    -0.146298068E+00     0.214568208E+00    -0.117531971E+01     0.585159175E+00     0.166602449E+00     0.159147879E-03    -0.391631293E-04    -0.718678572E-04    -0.321751800E-03    -0.319710468E-03     0.159174999E-03
     0.230194429E+00     0.321745502E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811343E+00    -0.118226524E+00     0.230194429E+00     0.205027213E+01     0.561599160E+01    -0.454694820E-01    -0.146298081E+00     0.214568214E+00    -0.117531975E+01     0.585159195E+00     0.166602422E+00     0.159127195E-03    -0.391581656E-04    -0.718803004E-04    -0.321745502E-03    -0.319750376E-03     0.159194868E-03
     0.230194430E+00     0.321739207E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811343E+00    -0.118226524E+00     0.230194430E+00     0.205027211E+01     0.561599158E+01    -0.454694771E-01    -0.146298093E+00     0.214568221E+00    -0.117531979E+01     0.585159215E+00     0.166602394E+00     0.159106518E-03    -0.391532037E-04    -0.718927389E-04    -0.321739207E-03    -0.319790268E-03     0.159214729E-03
     0.230194432E+00     0.321732910E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358619E+00     0.115811344E+00    -0.118226523E+00     0.230194432E+00     0.205027208E+01     0.561599156E+01    -0.454694721E-01    -0.146298105E+00     0.214568227E+00    -0.117531983E+01     0.585159235E+00     0.166602366E+00     0.159085837E-03    -0.391482407E-04    -0.719051801E-04    -0.321732910E-03    -0.319830170E-03     0.159234595E-03
     0.230194433E+00     0.321726613E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811344E+00    -0.118226523E+00     0.230194433E+00     0.205027205E+01     0.561599154E+01    -0.454694671E-01    -0.146298118E+00     0.214568233E+00    -0.117531987E+01     0.585159254E+00     0.166602338E+00     0.159065156E-03    -0.391432777E-04    -0.719176214E-04    -0.321726613E-03    -0.319870071E-03     0.159254461E-03
     0.230194434E+00     0.321720317E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811344E+00    -0.118226522E+00     0.230194434E+00     0.205027202E+01     0.561599152E+01    -0.454694622E-01    -0.146298130E+00     0.214568239E+00    -0.117531991E+01     0.585159274E+00     0.166602310E+00     0.159044476E-03    -0.391383152E-04    -0.719300615E-04    -0.321720317E-03    -0.319909969E-03     0.159274324E-03
     0.230194436E+00     0.321714021E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811345E+00    -0.118226522E+00     0.230194436E+00     0.205027200E+01     0.561599150E+01    -0.454694572E-01    -0.146298143E+00     0.214568246E+00    -0.117531995E+01     0.585159294E+00     0.166602283E+00     0.159023797E-03    -0.391333526E-04    -0.719425016E-04    -0.321714021E-03    -0.319949866E-03     0.159294188E-03
     0.230194437E+00     0.321707726E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811345E+00    -0.118226522E+00     0.230194437E+00     0.205027197E+01     0.561599148E+01    -0.454694522E-01    -0.146298155E+00     0.214568252E+00    -0.117531999E+01     0.585159314E+00     0.166602255E+00     0.159003121E-03    -0.391283909E-04    -0.719549399E-04    -0.321707726E-03    -0.319989758E-03     0.159314049E-03
     0.230194439E+00     0.321701429E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811345E+00    -0.118226521E+00     0.230194439E+00     0.205027194E+01     0.561599146E+01    -0.454694473E-01    -0.146298168E+00     0.214568258E+00    -0.117532003E+01     0.585159334E+00     0.166602227E+00     0.158982438E-03    -0.391234275E-04    -0.719673820E-04    -0.321701429E-03    -0.320029662E-03     0.159333917E-03
     0.230194440E+00     0.321695131E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811346E+00    -0.118226521E+00     0.230194440E+00     0.205027191E+01     0.561599144E+01    -0.454694423E-01    -0.146298180E+00     0.214568265E+00    -0.117532007E+01     0.585159354E+00     0.166602199E+00     0.158961756E-03    -0.391184643E-04    -0.719798239E-04    -0.321695131E-03    -0.320069566E-03     0.159353783E-03
     0.230194441E+00     0.321688836E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811346E+00    -0.118226520E+00     0.230194441E+00     0.205027188E+01     0.561599142E+01    -0.454694374E-01    -0.146298193E+00     0.214568271E+00    -0.117532011E+01     0.585159374E+00     0.166602172E+00     0.158941080E-03    -0.391135026E-04    -0.719922618E-04    -0.321688836E-03    -0.320109456E-03     0.159373644E-03
     0.230194443E+00     0.321682539E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811346E+00    -0.118226520E+00     0.230194443E+00     0.205027186E+01     0.561599140E+01    -0.454694324E-01    -0.146298205E+00     0.214568277E+00    -0.117532015E+01     0.585159394E+00     0.166602144E+00     0.158920398E-03    -0.391085394E-04    -0.720047038E-04    -0.321682539E-03    -0.320149360E-03     0.159393511E-03
     0.230194444E+00     0.321676243E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811347E+00    -0.118226519E+00     0.230194444E+00     0.205027183E+01     0.561599138E+01    -0.454694274E-01    -0.146298217E+00     0.214568284E+00    -0.117532019E+01     0.585159413E+00     0.166602116E+00     0.158899718E-03    -0.391035768E-04    -0.720171440E-04    -0.321676243E-03    -0.320189258E-03     0.159413375E-03
     0.230194446E+00     0.321669947E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358620E+00     0.115811347E+00    -0.118226519E+00     0.230194446E+00     0.205027180E+01     0.561599136E+01    -0.454694225E-01    -0.146298230E+00     0.214568290E+00    -0.117532023E+01     0.585159433E+00     0.166602088E+00     0.158879038E-03    -0.390986139E-04    -0.720295849E-04    -0.321669947E-03    -0.320229158E-03     0.159433240E-03
     0.230194447E+00     0.321663651E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811347E+00    -0.118226519E+00     0.230194447E+00     0.205027177E+01     0.561599133E+01    -0.454694175E-01    -0.146298242E+00     0.214568296E+00    -0.117532027E+01     0.585159453E+00     0.166602060E+00     0.158858360E-03    -0.390936519E-04    -0.720420237E-04    -0.321663651E-03    -0.320269052E-03     0.159453102E-03
     0.230194448E+00     0.321657354E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811348E+00    -0.118226518E+00     0.230194448E+00     0.205027175E+01     0.561599131E+01    -0.454694125E-01    -0.146298255E+00     0.214568302E+00    -0.117532031E+01     0.585159473E+00     0.166602033E+00     0.158837679E-03    -0.390886889E-04    -0.720544649E-04    -0.321657354E-03    -0.320308953E-03     0.159472968E-03
     0.230194450E+00     0.321651057E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811348E+00    -0.118226518E+00     0.230194450E+00     0.205027172E+01     0.561599129E+01    -0.454694076E-01    -0.146298267E+00     0.214568309E+00    -0.117532035E+01     0.585159493E+00     0.166602005E+00     0.158816996E-03    -0.390837254E-04    -0.720669075E-04    -0.321651057E-03    -0.320348859E-03     0.159492836E-03
     0.230194451E+00     0.321644762E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811348E+00    -0.118226517E+00     0.230194451E+00     0.205027169E+01     0.561599127E+01    -0.454694026E-01    -0.146298280E+00     0.214568315E+00    -0.117532039E+01     0.585159513E+00     0.166601977E+00     0.158796320E-03    -0.390787638E-04    -0.720793454E-04    -0.321644762E-03    -0.320388749E-03     0.159512696E-03
     0.230194453E+00     0.321638465E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811348E+00    -0.118226517E+00     0.230194453E+00     0.205027166E+01     0.561599125E+01    -0.454693976E-01    -0.146298292E+00     0.214568321E+00    -0.117532043E+01     0.585159533E+00     0.166601949E+00     0.158775638E-03    -0.390738006E-04    -0.720917872E-04    -0.321638465E-03    -0.320428652E-03     0.159532563E-03
     0.230194454E+00     0.321632168E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811349E+00    -0.118226516E+00     0.230194454E+00     0.205027163E+01     0.561599123E+01    -0.454693927E-01    -0.146298304E+00     0.214568328E+00    -0.117532047E+01     0.585159552E+00     0.166601922E+00     0.158754957E-03    -0.390688375E-04    -0.721042286E-04    -0.321632168E-03    -0.320468554E-03     0.159552429E-03
     0.230194455E+00     0.321625873E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811349E+00    -0.118226516E+00     0.230194455E+00     0.205027161E+01     0.561599121E+01    -0.454693877E-01    -0.146298317E+00     0.214568334E+00    -0.117532051E+01     0.585159572E+00     0.166601894E+00     0.158734279E-03    -0.390638754E-04    -0.721166677E-04    -0.321625873E-03    -0.320508448E-03     0.159572291E-03
     0.230194457E+00     0.321619576E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811349E+00    -0.118226516E+00     0.230194457E+00     0.205027158E+01     0.561599119E+01    -0.454693828E-01    -0.146298329E+00     0.214568340E+00    -0.117532055E+01     0.585159592E+00     0.166601866E+00     0.158713599E-03    -0.390589126E-04    -0.721291083E-04    -0.321619576E-03    -0.320548348E-03     0.159592156E-03
     0.230194458E+00     0.321613280E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811350E+00    -0.118226515E+00     0.230194458E+00     0.205027155E+01     0.561599117E+01    -0.454693778E-01    -0.146298342E+00     0.214568346E+00    -0.117532059E+01     0.585159612E+00     0.166601838E+00     0.158692919E-03    -0.390539499E-04    -0.721415489E-04    -0.321613280E-03    -0.320588247E-03     0.159612020E-03
     0.230194460E+00     0.321606983E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811350E+00    -0.118226515E+00     0.230194460E+00     0.205027152E+01     0.561599115E+01    -0.454693728E-01    -0.146298354E+00     0.214568353E+00    -0.117532063E+01     0.585159632E+00     0.166601810E+00     0.158672237E-03    -0.390489867E-04    -0.721539906E-04    -0.321606983E-03    -0.320628150E-03     0.159631887E-03
     0.230194461E+00     0.321600687E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358621E+00     0.115811350E+00    -0.118226514E+00     0.230194461E+00     0.205027150E+01     0.561599113E+01    -0.454693679E-01    -0.146298367E+00     0.214568359E+00    -0.117532067E+01     0.585159652E+00     0.166601783E+00     0.158651557E-03    -0.390440242E-04    -0.721664308E-04    -0.321600687E-03    -0.320668047E-03     0.159651751E-03
     0.230194462E+00     0.321594391E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358622E+00     0.115811351E+00    -0.118226514E+00     0.230194462E+00     0.205027147E+01     0.561599111E+01    -0.454693629E-01    -0.146298379E+00     0.214568365E+00    -0.117532071E+01     0.585159672E+00     0.166601755E+00     0.158630879E-03    -0.390390618E-04    -0.721788705E-04    -0.321594391E-03    -0.320707944E-03     0.159671614E-03
     0.230194464E+00     0.321588094E-03     0.244724735E+01     0.590800000E+01    -0.133118317E+00     0.211069287E+00     0.175103020E+00     0.266215127E+00     0.507582964E+00     0.244724735E+01     0.590800000E+01    -0.121516833E+00     0.126358622E+00     0.115811351E+00    -0.118226514E+00     0.230194464E+00     0.205027144E+01     0.561599109E+01    -0.454693579E-01    -0.146298392E+00     0.214568372E+00    -0.117532075E+01     0.585159691E+00     0.166601727E+00     0.158610197E-03    -0.390340988E-04    -0.721913118E-04    -0.321588094E-03    -0.320747845E-03     0.159691480E-03
