    -0.500000000E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.489898990E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.479797980E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.469696970E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.459595960E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.449494949E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.439393939E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.429292929E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.419191919E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.409090909E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.398989899E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.388888889E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
    -0.378787879E+00     0.100000000E+01     0.501979510E+02     0.999000000E+00     0.000000000E+00     0.000000000E+00     0.700000000E+01     0.700000000E+01
