  0      0.24980522E-08     -0.18063118E-09     -0.18063087E-09     -0.44892978E-11     -0.44892978E-11      0.35572480E-07
  1     -0.25979219E-12     -0.12825505E-11     -0.12847223E-11      0.19402258E-11      0.20174973E-11     -0.36273207E-11
  2     -0.25979219E-12     -0.12825505E-11     -0.12847223E-11      0.19402258E-11      0.20174973E-11     -0.36273207E-11
