 
      0.250000000000000000E+00     -0.736008533111319752E-01      0.318967757013939076-312      0.350498105565915430E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.329314703143095133E+00      0.726278700066318117E+00      0.250000000000000000E+00     -0.627177094696799053E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250020000000000020E+00     -0.735018176611301199E-01      0.318967757013939076-312      0.350551104730343344E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.329223363386643653E+00      0.726271121503829997E+00      0.250020000000000020E+00     -0.627251263274888560E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250040000000000040E+00     -0.734026157640724208E-01      0.318967757013939076-312      0.350604164019455766E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.329131901498057655E+00      0.726263513423361262E+00      0.250040000000000040E+00     -0.627325495210168449E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250060000000000060E+00     -0.733032468477205490E-01      0.318967757013939076-312      0.350657283738935843E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.329040316869774252E+00      0.726255875637826565E+00      0.250060000000000060E+00     -0.627399790824755943E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250080000000000080E+00     -0.732037101339043095E-01      0.318967757013939076-312      0.350710464196818450E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328948608889736316E+00      0.726248207958900105E+00      0.250080000000000080E+00     -0.627474150443247169E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250100000000000100E+00     -0.731040049502248990E-01      0.318967757013939076-312      0.350763705636035594E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328856777127866762E+00      0.726240510328487465E+00      0.250100000000000100E+00     -0.627548574321635133E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250120000000000120E+00     -0.730041304700851379E-01      0.318967757013939076-312      0.350817008391482332E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328764820901654375E+00      0.726232782512305164E+00      0.250120000000000120E+00     -0.627623062812819654E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250140000000000140E+00     -0.729040860099409715E-01      0.318967757013939076-312      0.350870372710476053E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328672739772589484E+00      0.726225024449959844E+00      0.250140000000000140E+00     -0.627697616177414819E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250160000000000160E+00     -0.728038707688529185E-01      0.318967757013939076-312      0.350923798909976770E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328580533111643203E+00      0.726217235948683926E+00      0.250160000000000160E+00     -0.627772234749421676E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250180000000000180E+00     -0.727034839396376031E-01      0.318967757013939076-312      0.350977287309420516E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328488200285056597E+00      0.726209416814406095E+00      0.250180000000000180E+00     -0.627846918865450077E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250200000000000200E+00     -0.726029248217220924E-01      0.318967757013939076-312      0.351030838162794956E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328395740841571471E+00      0.726201566983363356E+00      0.250200000000000200E+00     -0.627921668793142929E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
      0.250220000000000220E+00     -0.725021925961700786E-01      0.318967757013939076-312      0.351084451794140218E+00     -0.458000000000000018E+00      0.000000000000000000E+00      0.328303154138668007E+00      0.726193686259194449E+00      0.250220000000000220E+00     -0.627996484873961758E+00      0.000000000000000000E+00     -0.458000000000000018E+00      0.000000000000000000E+00
