      0.69777346E+00      0.12231818E+00     -0.20684196E-01     -0.34406061E-02      0.00000000E+00     -0.97699414E+00      0.00000000E+00      0.12040367E+01      0.95755119E-01      0.61023867E+00      0.95179249E+00      0.38728761E+00     -0.42405889E+00
      0.69778715E+00      0.12231954E+00     -0.20673592E-01     -0.34387990E-02      0.00000000E+00     -0.97700572E+00      0.00000000E+00      0.12040598E+01      0.95757250E-01      0.61024132E+00      0.95179393E+00      0.38729332E+00     -0.42404583E+00
      0.69778715E+00      0.12231954E+00     -0.20673592E-01     -0.34387990E-02      0.00000000E+00     -0.97700572E+00      0.00000000E+00      0.12040598E+01      0.95757250E-01      0.61024132E+00      0.95179393E+00      0.38729332E+00     -0.42404583E+00
      0.69780084E+00      0.12232090E+00     -0.20662989E-01     -0.34369919E-02      0.00000000E+00     -0.97701730E+00      0.00000000E+00      0.12040829E+01      0.95759381E-01      0.61024397E+00      0.95179537E+00      0.38729904E+00     -0.42403278E+00
      0.69780084E+00      0.12232090E+00     -0.20662989E-01     -0.34369920E-02      0.00000000E+00     -0.97701730E+00      0.00000000E+00      0.12040829E+01      0.95759381E-01      0.61024397E+00      0.95179537E+00      0.38729904E+00     -0.42403278E+00
      0.69781452E+00      0.12232226E+00     -0.20652386E-01     -0.34351850E-02      0.00000000E+00     -0.97702888E+00      0.00000000E+00      0.12041060E+01      0.95761513E-01      0.61024661E+00      0.95179680E+00      0.38730475E+00     -0.42401972E+00
      0.69781452E+00      0.12232226E+00     -0.20652386E-01     -0.34351850E-02      0.00000000E+00     -0.97702888E+00      0.00000000E+00      0.12041060E+01      0.95761513E-01      0.61024661E+00      0.95179680E+00      0.38730475E+00     -0.42401972E+00
      0.69782821E+00      0.12232363E+00     -0.20641783E-01     -0.34333780E-02      0.00000000E+00     -0.97704047E+00      0.00000000E+00      0.12041291E+01      0.95763644E-01      0.61024926E+00      0.95179824E+00      0.38731046E+00     -0.42400667E+00
      0.69782821E+00      0.12232363E+00     -0.20641783E-01     -0.34333781E-02      0.00000000E+00     -0.97704047E+00      0.00000000E+00      0.12041291E+01      0.95763644E-01      0.61024926E+00      0.95179824E+00      0.38731046E+00     -0.42400667E+00
      0.69784190E+00      0.12232499E+00     -0.20631181E-01     -0.34315713E-02      0.00000000E+00     -0.97705205E+00      0.00000000E+00      0.12041523E+01      0.95765775E-01      0.61025191E+00      0.95179968E+00      0.38731617E+00     -0.42399362E+00
      0.69784190E+00      0.12232499E+00     -0.20631181E-01     -0.34315713E-02      0.00000000E+00     -0.97705205E+00      0.00000000E+00      0.12041523E+01      0.95765775E-01      0.61025191E+00      0.95179968E+00      0.38731617E+00     -0.42399362E+00
      0.69785559E+00      0.12232635E+00     -0.20620578E-01     -0.34297645E-02      0.00000000E+00     -0.97706363E+00      0.00000000E+00      0.12041754E+01      0.95767907E-01      0.61025455E+00      0.95180111E+00      0.38732188E+00     -0.42398056E+00
      0.69785559E+00      0.12232635E+00     -0.20620578E-01     -0.34297646E-02      0.00000000E+00     -0.97706363E+00      0.00000000E+00      0.12041754E+01      0.95767907E-01      0.61025455E+00      0.95180111E+00      0.38732188E+00     -0.42398056E+00
      0.69786928E+00      0.12232771E+00     -0.20609976E-01     -0.34279579E-02      0.00000000E+00     -0.97707521E+00      0.00000000E+00      0.12041985E+01      0.95770038E-01      0.61025720E+00      0.95180255E+00      0.38732760E+00     -0.42396751E+00
      0.69786928E+00      0.12232771E+00     -0.20609976E-01     -0.34279579E-02      0.00000000E+00     -0.97707521E+00      0.00000000E+00      0.12041985E+01      0.95770038E-01      0.61025720E+00      0.95180255E+00      0.38732760E+00     -0.42396751E+00
      0.69788297E+00      0.12232907E+00     -0.20599374E-01     -0.34261513E-02      0.00000000E+00     -0.97708679E+00      0.00000000E+00      0.12042216E+01      0.95772170E-01      0.61025985E+00      0.95180399E+00      0.38733331E+00     -0.42395446E+00
      0.69788297E+00      0.12232907E+00     -0.20599374E-01     -0.34261514E-02      0.00000000E+00     -0.97708679E+00      0.00000000E+00      0.12042216E+01      0.95772170E-01      0.61025985E+00      0.95180399E+00      0.38733331E+00     -0.42395446E+00
      0.69789666E+00      0.12233043E+00     -0.20588772E-01     -0.34243448E-02      0.00000000E+00     -0.97709837E+00      0.00000000E+00      0.12042447E+01      0.95774301E-01      0.61026249E+00      0.95180542E+00      0.38733902E+00     -0.42394140E+00
      0.69789666E+00      0.12233043E+00     -0.20588772E-01     -0.34243448E-02      0.00000000E+00     -0.97709837E+00      0.00000000E+00      0.12042447E+01      0.95774301E-01      0.61026249E+00      0.95180542E+00      0.38733902E+00     -0.42394140E+00
      0.69791034E+00      0.12233179E+00     -0.20578171E-01     -0.34225384E-02      0.00000000E+00     -0.97710996E+00      0.00000000E+00      0.12042678E+01      0.95776432E-01      0.61026514E+00      0.95180686E+00      0.38734473E+00     -0.42392835E+00
      0.69791034E+00      0.12233179E+00     -0.20578171E-01     -0.34225385E-02      0.00000000E+00     -0.97710996E+00      0.00000000E+00      0.12042678E+01      0.95776432E-01      0.61026514E+00      0.95180686E+00      0.38734473E+00     -0.42392835E+00
      0.69792403E+00      0.12233315E+00     -0.20567570E-01     -0.34207321E-02      0.00000000E+00     -0.97712154E+00      0.00000000E+00      0.12042909E+01      0.95778564E-01      0.61026779E+00      0.95180829E+00      0.38735044E+00     -0.42391530E+00
      0.69792403E+00      0.12233315E+00     -0.20567570E-01     -0.34207321E-02      0.00000000E+00     -0.97712154E+00      0.00000000E+00      0.12042909E+01      0.95778564E-01      0.61026779E+00      0.95180829E+00      0.38735044E+00     -0.42391530E+00
      0.69793772E+00      0.12233452E+00     -0.20556968E-01     -0.34189258E-02      0.00000000E+00     -0.97713312E+00      0.00000000E+00      0.12043141E+01      0.95780695E-01      0.61027043E+00      0.95180973E+00      0.38735615E+00     -0.42390225E+00
      0.69793772E+00      0.12233452E+00     -0.20556969E-01     -0.34189259E-02      0.00000000E+00     -0.97713312E+00      0.00000000E+00      0.12043141E+01      0.95780695E-01      0.61027043E+00      0.95180973E+00      0.38735615E+00     -0.42390225E+00
      0.69795141E+00      0.12233588E+00     -0.20546368E-01     -0.34171197E-02      0.00000000E+00     -0.97714470E+00      0.00000000E+00      0.12043372E+01      0.95782827E-01      0.61027308E+00      0.95181117E+00      0.38736186E+00     -0.42388919E+00
      0.69795141E+00      0.12233588E+00     -0.20546368E-01     -0.34171197E-02      0.00000000E+00     -0.97714470E+00      0.00000000E+00      0.12043372E+01      0.95782827E-01      0.61027308E+00      0.95181117E+00      0.38736186E+00     -0.42388919E+00
      0.69796510E+00      0.12233724E+00     -0.20535767E-01     -0.34153136E-02      0.00000000E+00     -0.97715628E+00      0.00000000E+00      0.12043603E+01      0.95784958E-01      0.61027573E+00      0.95181260E+00      0.38736757E+00     -0.42387614E+00
      0.69796510E+00      0.12233724E+00     -0.20535767E-01     -0.34153136E-02      0.00000000E+00     -0.97715628E+00      0.00000000E+00      0.12043603E+01      0.95784958E-01      0.61027573E+00      0.95181260E+00      0.38736757E+00     -0.42387614E+00
      0.69797879E+00      0.12233860E+00     -0.20525167E-01     -0.34135076E-02      0.00000000E+00     -0.97716787E+00      0.00000000E+00      0.12043834E+01      0.95787089E-01      0.61027837E+00      0.95181404E+00      0.38737328E+00     -0.42386309E+00
      0.69797879E+00      0.12233860E+00     -0.20525167E-01     -0.34135076E-02      0.00000000E+00     -0.97716787E+00      0.00000000E+00      0.12043834E+01      0.95787089E-01      0.61027837E+00      0.95181404E+00      0.38737328E+00     -0.42386309E+00
      0.69799248E+00      0.12233996E+00     -0.20514566E-01     -0.34117016E-02      0.00000000E+00     -0.97717945E+00      0.00000000E+00      0.12044065E+01      0.95789221E-01      0.61028102E+00      0.95181547E+00      0.38737900E+00     -0.42385004E+00
      0.69799248E+00      0.12233996E+00     -0.20514566E-01     -0.34117017E-02      0.00000000E+00     -0.97717945E+00      0.00000000E+00      0.12044065E+01      0.95789221E-01      0.61028102E+00      0.95181547E+00      0.38737900E+00     -0.42385004E+00
      0.69800616E+00      0.12234132E+00     -0.20503966E-01     -0.34098958E-02      0.00000000E+00     -0.97719103E+00      0.00000000E+00      0.12044296E+01      0.95791352E-01      0.61028366E+00      0.95181691E+00      0.38738471E+00     -0.42383699E+00
      0.69800616E+00      0.12234132E+00     -0.20503966E-01     -0.34098958E-02      0.00000000E+00     -0.97719103E+00      0.00000000E+00      0.12044296E+01      0.95791352E-01      0.61028366E+00      0.95181691E+00      0.38738471E+00     -0.42383699E+00
      0.69801985E+00      0.12234268E+00     -0.20493366E-01     -0.34080900E-02      0.00000000E+00     -0.97720261E+00      0.00000000E+00      0.12044527E+01      0.95793484E-01      0.61028631E+00      0.95181835E+00      0.38739042E+00     -0.42382393E+00
      0.69801985E+00      0.12234268E+00     -0.20493367E-01     -0.34080901E-02      0.00000000E+00     -0.97720261E+00      0.00000000E+00      0.12044527E+01      0.95793484E-01      0.61028631E+00      0.95181835E+00      0.38739042E+00     -0.42382393E+00
      0.69803354E+00      0.12234404E+00     -0.20482767E-01     -0.34062844E-02      0.00000000E+00     -0.97721419E+00      0.00000000E+00      0.12044759E+01      0.95795615E-01      0.61028896E+00      0.95181978E+00      0.38739613E+00     -0.42381088E+00
      0.69803354E+00      0.12234404E+00     -0.20482767E-01     -0.34062844E-02      0.00000000E+00     -0.97721419E+00      0.00000000E+00      0.12044759E+01      0.95795615E-01      0.61028896E+00      0.95181978E+00      0.38739613E+00     -0.42381088E+00
      0.69804723E+00      0.12234540E+00     -0.20472167E-01     -0.34044787E-02      0.00000000E+00     -0.97722577E+00      0.00000000E+00      0.12044990E+01      0.95797746E-01      0.61029160E+00      0.95182122E+00      0.38740184E+00     -0.42379783E+00
      0.69804723E+00      0.12234540E+00     -0.20472167E-01     -0.34044788E-02      0.00000000E+00     -0.97722577E+00      0.00000000E+00      0.12044990E+01      0.95797746E-01      0.61029160E+00      0.95182122E+00      0.38740184E+00     -0.42379783E+00
      0.69806092E+00      0.12234677E+00     -0.20461568E-01     -0.34026733E-02      0.00000000E+00     -0.97723736E+00      0.00000000E+00      0.12045221E+01      0.95799878E-01      0.61029425E+00      0.95182265E+00      0.38740755E+00     -0.42378478E+00
      0.69806092E+00      0.12234677E+00     -0.20461568E-01     -0.34026733E-02      0.00000000E+00     -0.97723736E+00      0.00000000E+00      0.12045221E+01      0.95799878E-01      0.61029425E+00      0.95182265E+00      0.38740755E+00     -0.42378478E+00
      0.69807461E+00      0.12234813E+00     -0.20450969E-01     -0.34008678E-02      0.00000000E+00     -0.97724894E+00      0.00000000E+00      0.12045452E+01      0.95802009E-01      0.61029689E+00      0.95182409E+00      0.38741326E+00     -0.42377173E+00
      0.69807461E+00      0.12234813E+00     -0.20450969E-01     -0.34008679E-02      0.00000000E+00     -0.97724894E+00      0.00000000E+00      0.12045452E+01      0.95802009E-01      0.61029689E+00      0.95182409E+00      0.38741326E+00     -0.42377173E+00
      0.69808830E+00      0.12234949E+00     -0.20440370E-01     -0.33990625E-02      0.00000000E+00     -0.97726052E+00      0.00000000E+00      0.12045683E+01      0.95804141E-01      0.61029954E+00      0.95182552E+00      0.38741897E+00     -0.42375868E+00
      0.69808830E+00      0.12234949E+00     -0.20440370E-01     -0.33990625E-02      0.00000000E+00     -0.97726052E+00      0.00000000E+00      0.12045683E+01      0.95804141E-01      0.61029954E+00      0.95182552E+00      0.38741897E+00     -0.42375868E+00
      0.69810198E+00      0.12235085E+00     -0.20429772E-01     -0.33972571E-02      0.00000000E+00     -0.97727210E+00      0.00000000E+00      0.12045914E+01      0.95806272E-01      0.61030218E+00      0.95182696E+00      0.38742468E+00     -0.42374563E+00
      0.69810198E+00      0.12235085E+00     -0.20429772E-01     -0.33972572E-02      0.00000000E+00     -0.97727210E+00      0.00000000E+00      0.12045914E+01      0.95806272E-01      0.61030218E+00      0.95182696E+00      0.38742468E+00     -0.42374563E+00
      0.69811567E+00      0.12235221E+00     -0.20419173E-01     -0.33954520E-02      0.00000000E+00     -0.97728368E+00      0.00000000E+00      0.12046145E+01      0.95808404E-01      0.61030483E+00      0.95182840E+00      0.38743038E+00     -0.42373258E+00
      0.69811567E+00      0.12235221E+00     -0.20419173E-01     -0.33954520E-02      0.00000000E+00     -0.97728368E+00      0.00000000E+00      0.12046145E+01      0.95808404E-01      0.61030483E+00      0.95182840E+00      0.38743038E+00     -0.42373258E+00
      0.69812936E+00      0.12235357E+00     -0.20408575E-01     -0.33936468E-02      0.00000000E+00     -0.97729526E+00      0.00000000E+00      0.12046377E+01      0.95810535E-01      0.61030748E+00      0.95182983E+00      0.38743609E+00     -0.42371953E+00
      0.69812936E+00      0.12235357E+00     -0.20408575E-01     -0.33936469E-02      0.00000000E+00     -0.97729526E+00      0.00000000E+00      0.12046377E+01      0.95810535E-01      0.61030748E+00      0.95182983E+00      0.38743609E+00     -0.42371953E+00
      0.69814305E+00      0.12235493E+00     -0.20397977E-01     -0.33918418E-02      0.00000000E+00     -0.97730684E+00      0.00000000E+00      0.12046608E+01      0.95812666E-01      0.61031012E+00      0.95183127E+00      0.38744180E+00     -0.42370648E+00
      0.69814305E+00      0.12235493E+00     -0.20397977E-01     -0.33918418E-02      0.00000000E+00     -0.97730684E+00      0.00000000E+00      0.12046608E+01      0.95812666E-01      0.61031012E+00      0.95183127E+00      0.38744180E+00     -0.42370648E+00
      0.69815674E+00      0.12235629E+00     -0.20387379E-01     -0.33900368E-02      0.00000000E+00     -0.97731843E+00      0.00000000E+00      0.12046839E+01      0.95814798E-01      0.61031277E+00      0.95183270E+00      0.38744751E+00     -0.42369343E+00
      0.69815674E+00      0.12235629E+00     -0.20387380E-01     -0.33900369E-02      0.00000000E+00     -0.97731843E+00      0.00000000E+00      0.12046839E+01      0.95814798E-01      0.61031277E+00      0.95183270E+00      0.38744751E+00     -0.42369343E+00
      0.69817043E+00      0.12235765E+00     -0.20376782E-01     -0.33882320E-02      0.00000000E+00     -0.97733001E+00      0.00000000E+00      0.12047070E+01      0.95816929E-01      0.61031541E+00      0.95183414E+00      0.38745322E+00     -0.42368038E+00
      0.69817043E+00      0.12235765E+00     -0.20376782E-01     -0.33882320E-02      0.00000000E+00     -0.97733001E+00      0.00000000E+00      0.12047070E+01      0.95816929E-01      0.61031541E+00      0.95183414E+00      0.38745322E+00     -0.42368038E+00
      0.69818412E+00      0.12235901E+00     -0.20366185E-01     -0.33864271E-02      0.00000000E+00     -0.97734159E+00      0.00000000E+00      0.12047301E+01      0.95819061E-01      0.61031806E+00      0.95183557E+00      0.38745893E+00     -0.42366733E+00
      0.69818412E+00      0.12235901E+00     -0.20366185E-01     -0.33864272E-02      0.00000000E+00     -0.97734159E+00      0.00000000E+00      0.12047301E+01      0.95819061E-01      0.61031806E+00      0.95183557E+00      0.38745893E+00     -0.42366733E+00
      0.69819780E+00      0.12236037E+00     -0.20355587E-01     -0.33846225E-02      0.00000000E+00     -0.97735317E+00      0.00000000E+00      0.12047532E+01      0.95821192E-01      0.61032070E+00      0.95183701E+00      0.38746464E+00     -0.42365428E+00
      0.69819780E+00      0.12236037E+00     -0.20355587E-01     -0.33846225E-02      0.00000000E+00     -0.97735317E+00      0.00000000E+00      0.12047532E+01      0.95821192E-01      0.61032070E+00      0.95183701E+00      0.38746464E+00     -0.42365428E+00
      0.69821149E+00      0.12236174E+00     -0.20344990E-01     -0.33828178E-02      0.00000000E+00     -0.97736475E+00      0.00000000E+00      0.12047763E+01      0.95823324E-01      0.61032335E+00      0.95183844E+00      0.38747035E+00     -0.42364123E+00
      0.69821149E+00      0.12236174E+00     -0.20344991E-01     -0.33828179E-02      0.00000000E+00     -0.97736475E+00      0.00000000E+00      0.12047763E+01      0.95823324E-01      0.61032335E+00      0.95183844E+00      0.38747035E+00     -0.42364123E+00
      0.69822518E+00      0.12236310E+00     -0.20334394E-01     -0.33810133E-02      0.00000000E+00     -0.97737633E+00      0.00000000E+00      0.12047995E+01      0.95825455E-01      0.61032599E+00      0.95183988E+00      0.38747606E+00     -0.42362818E+00
      0.69822518E+00      0.12236310E+00     -0.20334394E-01     -0.33810133E-02      0.00000000E+00     -0.97737633E+00      0.00000000E+00      0.12047995E+01      0.95825455E-01      0.61032599E+00      0.95183988E+00      0.38747606E+00     -0.42362818E+00
      0.69823887E+00      0.12236446E+00     -0.20323797E-01     -0.33792088E-02      0.00000000E+00     -0.97738791E+00      0.00000000E+00      0.12048226E+01      0.95827587E-01      0.61032864E+00      0.95184131E+00      0.38748176E+00     -0.42361513E+00
      0.69823887E+00      0.12236446E+00     -0.20323797E-01     -0.33792088E-02      0.00000000E+00     -0.97738791E+00      0.00000000E+00      0.12048226E+01      0.95827587E-01      0.61032864E+00      0.95184131E+00      0.38748176E+00     -0.42361513E+00
      0.69825256E+00      0.12236582E+00     -0.20313201E-01     -0.33774044E-02      0.00000000E+00     -0.97739950E+00      0.00000000E+00      0.12048457E+01      0.95829718E-01      0.61033128E+00      0.95184274E+00      0.38748747E+00     -0.42360208E+00
      0.69825256E+00      0.12236582E+00     -0.20313201E-01     -0.33774044E-02      0.00000000E+00     -0.97739950E+00      0.00000000E+00      0.12048457E+01      0.95829718E-01      0.61033128E+00      0.95184274E+00      0.38748747E+00     -0.42360208E+00
      0.69826625E+00      0.12236718E+00     -0.20302605E-01     -0.33756001E-02      0.00000000E+00     -0.97741108E+00      0.00000000E+00      0.12048688E+01      0.95831850E-01      0.61033393E+00      0.95184418E+00      0.38749318E+00     -0.42358903E+00
      0.69826625E+00      0.12236718E+00     -0.20302605E-01     -0.33756001E-02      0.00000000E+00     -0.97741108E+00      0.00000000E+00      0.12048688E+01      0.95831850E-01      0.61033393E+00      0.95184418E+00      0.38749318E+00     -0.42358903E+00
      0.69827994E+00      0.12236854E+00     -0.20292009E-01     -0.33737959E-02      0.00000000E+00     -0.97742266E+00      0.00000000E+00      0.12048919E+01      0.95833981E-01      0.61033657E+00      0.95184561E+00      0.38749889E+00     -0.42357598E+00
      0.69827994E+00      0.12236854E+00     -0.20292009E-01     -0.33737959E-02      0.00000000E+00     -0.97742266E+00      0.00000000E+00      0.12048919E+01      0.95833981E-01      0.61033657E+00      0.95184561E+00      0.38749889E+00     -0.42357598E+00
      0.69829362E+00      0.12236990E+00     -0.20281413E-01     -0.33719917E-02      0.00000000E+00     -0.97743424E+00      0.00000000E+00      0.12049150E+01      0.95836112E-01      0.61033922E+00      0.95184705E+00      0.38750460E+00     -0.42356294E+00
      0.69829362E+00      0.12236990E+00     -0.20281414E-01     -0.33719917E-02      0.00000000E+00     -0.97743424E+00      0.00000000E+00      0.12049150E+01      0.95836112E-01      0.61033922E+00      0.95184705E+00      0.38750460E+00     -0.42356294E+00
      0.69830731E+00      0.12237126E+00     -0.20270818E-01     -0.33701876E-02      0.00000000E+00     -0.97744582E+00      0.00000000E+00      0.12049381E+01      0.95838244E-01      0.61034186E+00      0.95184848E+00      0.38751030E+00     -0.42354989E+00
      0.69830731E+00      0.12237126E+00     -0.20270818E-01     -0.33701876E-02      0.00000000E+00     -0.97744582E+00      0.00000000E+00      0.12049381E+01      0.95838244E-01      0.61034186E+00      0.95184848E+00      0.38751030E+00     -0.42354989E+00
      0.69832100E+00      0.12237262E+00     -0.20260223E-01     -0.33683836E-02      0.00000000E+00     -0.97745740E+00      0.00000000E+00      0.12049613E+01      0.95840375E-01      0.61034451E+00      0.95184992E+00      0.38751601E+00     -0.42353684E+00
      0.69832100E+00      0.12237262E+00     -0.20260223E-01     -0.33683837E-02      0.00000000E+00     -0.97745740E+00      0.00000000E+00      0.12049613E+01      0.95840375E-01      0.61034451E+00      0.95184992E+00      0.38751601E+00     -0.42353684E+00
      0.69833469E+00      0.12237398E+00     -0.20249628E-01     -0.33665797E-02      0.00000000E+00     -0.97746898E+00      0.00000000E+00      0.12049844E+01      0.95842507E-01      0.61034715E+00      0.95185135E+00      0.38752172E+00     -0.42352379E+00
      0.69833469E+00      0.12237398E+00     -0.20249628E-01     -0.33665797E-02      0.00000000E+00     -0.97746898E+00      0.00000000E+00      0.12049844E+01      0.95842507E-01      0.61034715E+00      0.95185135E+00      0.38752172E+00     -0.42352379E+00
      0.69834838E+00      0.12237534E+00     -0.20239033E-01     -0.33647758E-02      0.00000000E+00     -0.97748056E+00      0.00000000E+00      0.12050075E+01      0.95844638E-01      0.61034980E+00      0.95185278E+00      0.38752743E+00     -0.42351074E+00
      0.69834838E+00      0.12237534E+00     -0.20239033E-01     -0.33647759E-02      0.00000000E+00     -0.97748056E+00      0.00000000E+00      0.12050075E+01      0.95844638E-01      0.61034980E+00      0.95185278E+00      0.38752743E+00     -0.42351074E+00
      0.69836207E+00      0.12237670E+00     -0.20228438E-01     -0.33629721E-02      0.00000000E+00     -0.97749215E+00      0.00000000E+00      0.12050306E+01      0.95846770E-01      0.61035244E+00      0.95185422E+00      0.38753313E+00     -0.42349770E+00
      0.69836207E+00      0.12237670E+00     -0.20228438E-01     -0.33629721E-02      0.00000000E+00     -0.97749215E+00      0.00000000E+00      0.12050306E+01      0.95846770E-01      0.61035244E+00      0.95185422E+00      0.38753313E+00     -0.42349770E+00
      0.69837576E+00      0.12237807E+00     -0.20217844E-01     -0.33611684E-02      0.00000000E+00     -0.97750373E+00      0.00000000E+00      0.12050537E+01      0.95848901E-01      0.61035508E+00      0.95185565E+00      0.38753884E+00     -0.42348465E+00
      0.69837576E+00      0.12237807E+00     -0.20217844E-01     -0.33611685E-02      0.00000000E+00     -0.97750373E+00      0.00000000E+00      0.12050537E+01      0.95848901E-01      0.61035508E+00      0.95185565E+00      0.38753884E+00     -0.42348465E+00
      0.69838944E+00      0.12237943E+00     -0.20207250E-01     -0.33593649E-02      0.00000000E+00     -0.97751531E+00      0.00000000E+00      0.12050768E+01      0.95851033E-01      0.61035773E+00      0.95185709E+00      0.38754455E+00     -0.42347160E+00
      0.69838944E+00      0.12237943E+00     -0.20207250E-01     -0.33593649E-02      0.00000000E+00     -0.97751531E+00      0.00000000E+00      0.12050768E+01      0.95851033E-01      0.61035773E+00      0.95185709E+00      0.38754455E+00     -0.42347160E+00
      0.69840313E+00      0.12238079E+00     -0.20196656E-01     -0.33575613E-02      0.00000000E+00     -0.97752689E+00      0.00000000E+00      0.12050999E+01      0.95853164E-01      0.61036037E+00      0.95185852E+00      0.38755026E+00     -0.42345855E+00
