  0      0.35339184E-08      0.19278094E-08      0.19278170E-08     -0.42454928E-12     -0.42454928E-12     -0.22586842E-06
  1     -0.11513013E-12     -0.19047264E-13     -0.31218084E-13     -0.89528385E-12      0.16777690E-11      0.21358915E-10
  2     -0.11513013E-12     -0.19047264E-13     -0.31218084E-13     -0.89528385E-12      0.16777690E-11      0.21358915E-10
