# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:rho
640	3.9999999999999425e-01	0	0	66	2	2	-3.3375000000000005e-01	1.2499999999999997e-02	1.2499999999999997e-02	9.7108311401155090e-01
640	3.9999999999999425e-01	0	0	67	2	2	-3.3125000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	9.6319707726310022e-01
640	3.9999999999999425e-01	0	0	68	2	2	-3.2875000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	9.5403839523892586e-01
640	3.9999999999999425e-01	0	0	69	2	2	-3.2625000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	9.4364031407023485e-01
640	3.9999999999999425e-01	0	0	70	2	2	-3.2375000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	9.3208444266836754e-01
640	3.9999999999999425e-01	0	0	71	2	2	-3.2125000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	9.1949048269101885e-01
640	3.9999999999999425e-01	0	0	72	2	2	-3.1875000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	9.0599995762670171e-01
640	3.9999999999999425e-01	0	0	73	2	2	-3.1625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	8.9175522095139326e-01
640	3.9999999999999425e-01	0	0	74	2	2	-3.1375000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	8.7687089751464797e-01
640	3.9999999999999425e-01	0	0	75	2	2	-3.1125000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	8.6158079398047505e-01
640	3.9999999999999425e-01	0	0	76	2	2	-3.0875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	8.4661775931011152e-01
640	3.9999999999999425e-01	0	0	77	2	2	-3.0625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	8.3214326973752373e-01
640	3.9999999999999425e-01	0	0	78	2	2	-3.0375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	8.1814184606686680e-01
640	3.9999999999999425e-01	0	0	79	2	2	-3.0125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	8.0457831248831602e-01
640	3.9999999999999425e-01	0	0	80	2	2	-2.9875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.9146707441720210e-01
640	3.9999999999999425e-01	0	0	81	2	2	-2.9625000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.7875806967226768e-01
640	3.9999999999999425e-01	0	0	82	2	2	-2.9375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.6646325530027204e-01
640	3.9999999999999425e-01	0	0	83	2	2	-2.9125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.5454834872294163e-01
640	3.9999999999999425e-01	0	0	84	2	2	-2.8875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.4300148455032200e-01
640	3.9999999999999425e-01	0	0	85	2	2	-2.8625000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.3181137942595598e-01
640	3.9999999999999425e-01	0	0	86	2	2	-2.8375000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.2095738917731467e-01
640	3.9999999999999425e-01	0	0	87	2	2	-2.8125000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.1042197847008837e-01
640	3.9999999999999425e-01	0	0	88	2	2	-2.7875000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	7.0020683745842860e-01
640	3.9999999999999425e-01	0	0	89	2	2	-2.7625000000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.9027161901876388e-01
640	3.9999999999999425e-01	0	0	90	2	2	-2.7375000000000005e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.8063367189201540e-01
640	3.9999999999999425e-01	0	0	91	2	2	-2.7125000000000005e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.7125761020408925e-01
640	3.9999999999999425e-01	0	0	92	2	2	-2.6875000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.6214102598847413e-01
640	3.9999999999999425e-01	0	0	93	2	2	-2.6625000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.5327750347630487e-01
640	3.9999999999999425e-01	0	0	94	2	2	-2.6375000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.4464682721854072e-01
640	3.9999999999999425e-01	0	0	95	2	2	-2.6125000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.3624124666302895e-01
640	3.9999999999999425e-01	0	0	96	2	2	-2.5875000000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.2806618610420106e-01
640	3.9999999999999425e-01	0	0	97	2	2	-2.5625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.2008216989847986e-01
640	3.9999999999999425e-01	0	0	98	2	2	-2.5375000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.1231386509840680e-01
640	3.9999999999999425e-01	0	0	99	2	2	-2.5125000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	6.0473475842338487e-01
640	3.9999999999999425e-01	0	0	100	2	2	-2.4875000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.9733289321637861e-01
640	3.9999999999999425e-01	0	0	101	2	2	-2.4625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.9011870820953383e-01
640	3.9999999999999425e-01	0	0	102	2	2	-2.4375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.8307647604255441e-01
640	3.9999999999999425e-01	0	0	103	2	2	-2.4125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.7618231008237708e-01
640	3.9999999999999425e-01	0	0	104	2	2	-2.3875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.6946961947127794e-01
640	3.9999999999999425e-01	0	0	105	2	2	-2.3625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.6289555219032816e-01
640	3.9999999999999425e-01	0	0	106	2	2	-2.3375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.5646333735444198e-01
640	3.9999999999999425e-01	0	0	107	2	2	-2.3125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.5018845569698183e-01
640	3.9999999999999425e-01	0	0	108	2	2	-2.2875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.4404239606631066e-01
640	3.9999999999999425e-01	0	0	109	2	2	-2.2625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.3801400571953328e-01
640	3.9999999999999425e-01	0	0	110	2	2	-2.2375000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.3214028007289937e-01
640	3.9999999999999425e-01	0	0	111	2	2	-2.2125000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.2636982189484471e-01
640	3.9999999999999425e-01	0	0	112	2	2	-2.1875000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.2071290551761207e-01
640	3.9999999999999425e-01	0	0	113	2	2	-2.1625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.1519029417356887e-01
640	3.9999999999999425e-01	0	0	114	2	2	-2.1375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0976852591478572e-01
640	3.9999999999999425e-01	0	0	115	2	2	-2.1125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0443676017019778e-01
640	3.9999999999999425e-01	0	0	116	2	2	-2.0875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9923962341824107e-01
640	3.9999999999999425e-01	0	0	117	2	2	-2.0625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9412521721060843e-01
640	3.9999999999999425e-01	0	0	118	2	2	-2.0375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.8909642489910249e-01
640	3.9999999999999425e-01	0	0	119	2	2	-2.0125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.8418378347140439e-01
640	3.9999999999999425e-01	0	0	120	2	2	-1.9875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.7935872287822429e-01
640	3.9999999999999425e-01	0	0	121	2	2	-1.9625000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.7459592324385669e-01
640	3.9999999999999425e-01	0	0	122	2	2	-1.9375000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.6994904110651575e-01
640	3.9999999999999425e-01	0	0	123	2	2	-1.9125000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.6537930808134809e-01
640	3.9999999999999425e-01	0	0	124	2	2	-1.8875000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.6086887450512981e-01
640	3.9999999999999425e-01	0	0	125	2	2	-1.8625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.5645294546186599e-01
640	3.9999999999999425e-01	0	0	126	2	2	-1.8375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.5212566602134618e-01
640	3.9999999999999425e-01	0	0	127	2	2	-1.8125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.4783880608159771e-01
640	3.9999999999999425e-01	0	0	128	2	2	-1.7875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.4364095628916722e-01
640	3.9999999999999425e-01	0	0	129	2	2	-1.7625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.3952517815475944e-01
640	3.9999999999999425e-01	0	0	130	2	2	-1.7375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.3545542136473725e-01
640	3.9999999999999425e-01	0	0	131	2	2	-1.7125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.3144728260719034e-01
640	3.9999999999999425e-01	0	0	132	2	2	-1.6875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.2753218675103899e-01
640	3.9999999999999425e-01	0	0	133	2	2	-1.6625000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.2365518916883066e-01
640	3.9999999999999425e-01	0	0	134	2	2	-1.6375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.1983218106935999e-01
640	3.9999999999999425e-01	0	0	135	2	2	-1.6125000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.1608765061628994e-01
640	3.9999999999999425e-01	0	0	136	2	2	-1.5875000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.1239955318179616e-01
640	3.9999999999999425e-01	0	0	137	2	2	-1.5625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.0874069283223624e-01
640	3.9999999999999425e-01	0	0	138	2	2	-1.5375000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.0516007423195183e-01
640	3.9999999999999425e-01	0	0	139	2	2	-1.5125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.0163424987269042e-01
640	3.9999999999999425e-01	0	0	140	2	2	-1.4875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.9814249195950668e-01
640	3.9999999999999425e-01	0	0	141	2	2	-1.4625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.9470117880353905e-01
640	3.9999999999999425e-01	0	0	142	2	2	-1.4375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.9133246332901456e-01
640	3.9999999999999425e-01	0	0	143	2	2	-1.4125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.8798833823030615e-01
640	3.9999999999999425e-01	0	0	144	2	2	-1.3875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.8468941690245223e-01
640	3.9999999999999425e-01	0	0	145	2	2	-1.3625000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.8144904869277207e-01
640	3.9999999999999425e-01	0	0	146	2	2	-1.3375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.7825533749012202e-01
640	3.9999999999999425e-01	0	0	147	2	2	-1.3125000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.7508153998291616e-01
640	3.9999999999999425e-01	0	0	148	2	2	-1.2875000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.7196912727603487e-01
640	3.9999999999999425e-01	0	0	149	2	2	-1.2625000000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.6889946875436391e-01
640	3.9999999999999425e-01	0	0	150	2	2	-1.2375000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.6586073768784583e-01
640	3.9999999999999425e-01	0	0	151	2	2	-1.2125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.6285428188260260e-01
640	3.9999999999999425e-01	0	0	152	2	2	-1.1875000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.5990839943908143e-01
640	3.9999999999999425e-01	0	0	153	2	2	-1.1625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.5698477988607169e-01
640	3.9999999999999425e-01	0	0	154	2	2	-1.1375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.5409506815750313e-01
640	3.9999999999999425e-01	0	0	155	2	2	-1.1125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.5124537293262337e-01
640	3.9999999999999425e-01	0	0	156	2	2	-1.0875000000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.4844268956137697e-01
640	3.9999999999999425e-01	0	0	157	2	2	-1.0625000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.4565298498637692e-01
640	3.9999999999999425e-01	0	0	158	2	2	-1.0375000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.4290701419089753e-01
640	3.9999999999999425e-01	0	0	159	2	2	-1.0125000000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	3.4019666316517405e-01
640	3.9999999999999425e-01	0	0	160	2	2	-9.8750000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.3752029562388064e-01
640	3.9999999999999425e-01	0	0	161	2	2	-9.6250000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.3485886057521180e-01
640	3.9999999999999425e-01	0	0	162	2	2	-9.3750000000000014e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.3224618589650134e-01
640	3.9999999999999425e-01	0	0	163	2	2	-9.1250000000000012e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.2965829703324467e-01
640	3.9999999999999425e-01	0	0	164	2	2	-8.8750000000000023e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.2709882340324337e-01
640	3.9999999999999425e-01	0	0	165	2	2	-8.6250000000000021e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.2455940145622897e-01
640	3.9999999999999425e-01	0	0	166	2	2	-8.3750000000000019e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.2206703115291951e-01
640	3.9999999999999425e-01	0	0	167	2	2	-8.1250000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.1958918203619258e-01
640	3.9999999999999425e-01	0	0	168	2	2	-7.8750000000000014e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.1714047562156472e-01
640	3.9999999999999425e-01	0	0	169	2	2	-7.6250000000000012e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.1471432513013925e-01
640	3.9999999999999425e-01	0	0	170	2	2	-7.3750000000000024e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.1233020168206493e-01
640	3.9999999999999425e-01	0	0	171	2	2	-7.1250000000000022e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.0995452470467733e-01
640	3.9999999999999425e-01	0	0	172	2	2	-6.8750000000000019e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.0761149030464446e-01
640	3.9999999999999425e-01	0	0	173	2	2	-6.6250000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.0529074922851246e-01
640	3.9999999999999425e-01	0	0	174	2	2	-6.3750000000000015e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.0300701628714644e-01
640	3.9999999999999425e-01	0	0	175	2	2	-6.1250000000000020e-02	1.2499999999999997e-02	1.2499999999999997e-02	3.0072935869918233e-01
640	3.9999999999999425e-01	0	0	176	2	2	-5.8750000000000017e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.9848751751208141e-01
640	3.9999999999999425e-01	0	0	177	2	2	-5.6250000000000015e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.9626565616417627e-01
640	3.9999999999999425e-01	0	0	178	2	2	-5.3750000000000020e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.9407687296997820e-01
640	3.9999999999999425e-01	0	0	179	2	2	-5.1250000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.9189383245504263e-01
640	3.9999999999999425e-01	0	0	180	2	2	-4.8750000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.8974810011743141e-01
640	3.9999999999999425e-01	0	0	181	2	2	-4.6250000000000020e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.8761955078102031e-01
640	3.9999999999999425e-01	0	0	182	2	2	-4.3750000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.8552203974589624e-01
640	3.9999999999999425e-01	0	0	183	2	2	-4.1250000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.8343066361720237e-01
640	3.9999999999999425e-01	0	0	184	2	2	-3.8750000000000021e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.8137593873799460e-01
640	3.9999999999999425e-01	0	0	185	2	2	-3.6250000000000018e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.7933504119486924e-01
640	3.9999999999999425e-01	0	0	186	2	2	-3.3750000000000016e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.7732391318639016e-01
640	3.9999999999999425e-01	0	0	187	2	2	-3.1250000000000014e-02	1.2499999999999997e-02	1.2499999999999997e-02	2.7531849723915730e-01
