# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:Bvecx	12:Bvecy	13:Bvecz
2560	4.0000000000001878e-01	0	0	-2	2	2	-5.0093750000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	2.7738816879756584e-17
2560	4.0000000000001878e-01	0	0	-1	2	2	-5.0031250000000005e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	2.7738816879756584e-17
2560	4.0000000000001878e-01	0	0	0	2	2	-4.9968750000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	2.7738816879756584e-17
2560	4.0000000000001878e-01	0	0	1	2	2	-4.9906250000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	3.1246063440834425e-17
2560	4.0000000000001878e-01	0	0	2	2	2	-4.9843750000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	2.1358989691562320e-17
2560	4.0000000000001878e-01	0	0	3	2	2	-4.9781249999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	1.1924664734193247e-17
2560	4.0000000000001878e-01	0	0	4	2	2	-4.9718750000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	1.2820301218778672e-17
2560	4.0000000000001878e-01	0	0	5	2	2	-4.9656250000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	1.3650831598327470e-17
2560	4.0000000000001878e-01	0	0	6	2	2	-4.9593750000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	1.3690303704020054e-17
2560	4.0000000000001878e-01	0	0	7	2	2	-4.9531249999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	1.1851239199397722e-17
2560	4.0000000000001878e-01	0	0	8	2	2	-4.9468750000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	8.8573474067803320e-18
2560	4.0000000000001878e-01	0	0	9	2	2	-4.9406250000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	5.7032336736976900e-18
2560	4.0000000000001878e-01	0	0	10	2	2	-4.9343750000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	3.1014817967782615e-18
2560	4.0000000000001878e-01	0	0	11	2	2	-4.9281249999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-5.1476747596672334e-19
2560	4.0000000000001878e-01	0	0	12	2	2	-4.9218750000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-4.1993782519672985e-18
2560	4.0000000000001878e-01	0	0	13	2	2	-4.9156250000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-7.1899732218106170e-18
2560	4.0000000000001878e-01	0	0	14	2	2	-4.9093750000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-8.7284162305058025e-18
2560	4.0000000000001878e-01	0	0	15	2	2	-4.9031249999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-8.7482389609068535e-18
2560	4.0000000000001878e-01	0	0	16	2	2	-4.8968750000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-8.3696290894618975e-18
2560	4.0000000000001878e-01	0	0	17	2	2	-4.8906250000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-8.3643352309050821e-18
2560	4.0000000000001878e-01	0	0	18	2	2	-4.8843750000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-6.1676421466687286e-18
2560	4.0000000000001878e-01	0	0	19	2	2	-4.8781249999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-4.3586850246128618e-18
2560	4.0000000000001878e-01	0	0	20	2	2	-4.8718750000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-3.5767190738851611e-18
2560	4.0000000000001878e-01	0	0	21	2	2	-4.8656250000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-5.8524848670261929e-18
2560	4.0000000000001878e-01	0	0	22	2	2	-4.8593750000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999933e-01	-1.4058775016269060e-17
2560	4.0000000000001878e-01	0	0	23	2	2	-4.8531249999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999933e-01	-6.4019751486066760e-18
2560	4.0000000000001878e-01	0	0	24	2	2	-4.8468749999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999933e-01	1.2793905325227494e-17
2560	4.0000000000001878e-01	0	0	25	2	2	-4.8406250000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999933e-01	1.8291429320084310e-18
2560	4.0000000000001878e-01	0	0	26	2	2	-4.8343750000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-2.3217403236138524e-17
2560	4.0000000000001878e-01	0	0	27	2	2	-4.8281250000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-2.0424759921560146e-17
2560	4.0000000000001878e-01	0	0	28	2	2	-4.8218749999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-6.9724909878816253e-18
2560	4.0000000000001878e-01	0	0	29	2	2	-4.8156250000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-1.6658658270808308e-17
2560	4.0000000000001878e-01	0	0	30	2	2	-4.8093750000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	-1.1905530633871125e-17
2560	4.0000000000001878e-01	0	0	31	2	2	-4.8031250000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999933e-01	3.8129262274066268e-18
2560	4.0000000000001878e-01	0	0	32	2	2	-4.7968749999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999944e-01	9.5622541104177681e-18
2560	4.0000000000001878e-01	0	0	33	2	2	-4.7906250000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	1.9686108321406573e-17
2560	4.0000000000001878e-01	0	0	34	2	2	-4.7843750000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	1.1587842519938775e-17
2560	4.0000000000001878e-01	0	0	35	2	2	-4.7781250000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-5.7633137309809224e-18
2560	4.0000000000001878e-01	0	0	36	2	2	-4.7718749999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	3.5955123606911885e-18
2560	4.0000000000001878e-01	0	0	37	2	2	-4.7656250000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	2.9916479331046723e-18
2560	4.0000000000001878e-01	0	0	38	2	2	-4.7593750000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-1.1585997993569690e-17
2560	4.0000000000001878e-01	0	0	39	2	2	-4.7531250000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-1.5239653232426761e-17
2560	4.0000000000001878e-01	0	0	40	2	2	-4.7468749999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-2.4294011040589084e-17
2560	4.0000000000001878e-01	0	0	41	2	2	-4.7406250000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-3.9077557367863993e-17
2560	4.0000000000001878e-01	0	0	42	2	2	-4.7343750000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-3.8614364249069946e-17
2560	4.0000000000001878e-01	0	0	43	2	2	-4.7281250000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-2.7430609798313884e-17
2560	4.0000000000001878e-01	0	0	44	2	2	-4.7218749999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-5.7908568803224938e-17
2560	4.0000000000001878e-01	0	0	45	2	2	-4.7156250000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-7.5259657142386920e-17
2560	4.0000000000001878e-01	0	0	46	2	2	-4.7093750000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	9.9999999999999956e-01	-5.7075856783796181e-17
2560	4.0000000000001878e-01	0	0	47	2	2	-4.7031250000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-5.4449713722826637e-17
2560	4.0000000000001878e-01	0	0	48	2	2	-4.6968749999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-4.3142256159402651e-17
2560	4.0000000000001878e-01	0	0	49	2	2	-4.6906249999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-3.2446941833899636e-17
2560	4.0000000000001878e-01	0	0	50	2	2	-4.6843750000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-2.7262846783294954e-17
2560	4.0000000000001878e-01	0	0	51	2	2	-4.6781250000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-5.2387279720428850e-18
2560	4.0000000000001878e-01	0	0	52	2	2	-4.6718750000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-5.8564638821227816e-19
2560	4.0000000000001878e-01	0	0	53	2	2	-4.6656249999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-6.3869841448403689e-19
2560	4.0000000000001878e-01	0	0	54	2	2	-4.6593750000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	6.3386581252843133e-19
2560	4.0000000000001878e-01	0	0	55	2	2	-4.6531250000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	9.9999999999999956e-01	-6.1129534885603537e-18
