# 1:iteration	2:time	3:patch	4:level	5:i	6:j	7:k	8:x	9:y	10:z	11:Bvecx	12:Bvecy	13:Bvecz
1280	3.9999999999999286e-01	0	0	134	2	2	-3.3187500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	9.0450611680138793e-01	5.7053260052686629e-17
1280	3.9999999999999286e-01	0	0	135	2	2	-3.3062500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	8.9814283761632896e-01	4.6619089879511034e-17
1280	3.9999999999999286e-01	0	0	136	2	2	-3.2937500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	8.9192385220909820e-01	2.8402258961568566e-17
1280	3.9999999999999286e-01	0	0	137	2	2	-3.2812500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	8.8584620888731158e-01	-1.5073354716244407e-17
1280	3.9999999999999286e-01	0	0	138	2	2	-3.2687500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	8.7990638011917244e-01	-1.2832159576015006e-17
1280	3.9999999999999286e-01	0	0	139	2	2	-3.2562500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	8.7410062998947868e-01	-1.4394868649708646e-17
1280	3.9999999999999286e-01	0	0	140	2	2	-3.2437500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	8.6842533542765477e-01	-5.8184309536249188e-17
1280	3.9999999999999286e-01	0	0	141	2	2	-3.2312500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	8.6287668658243299e-01	-2.4025869894323993e-17
1280	3.9999999999999286e-01	0	0	142	2	2	-3.2187500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	8.5745085671008181e-01	-5.0177302458826146e-17
1280	3.9999999999999286e-01	0	0	143	2	2	-3.2062499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	8.5214403510335135e-01	-4.3066842871741141e-17
1280	3.9999999999999286e-01	0	0	144	2	2	-3.1937500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	8.4695272394057286e-01	-7.6094441066516731e-18
1280	3.9999999999999286e-01	0	0	145	2	2	-3.1812499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	8.4187335656071305e-01	-8.2394688558046710e-17
1280	3.9999999999999286e-01	0	0	146	2	2	-3.1687500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	8.3690226899530740e-01	-6.4489129241290194e-17
1280	3.9999999999999286e-01	0	0	147	2	2	-3.1562499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	8.3203603738778864e-01	-3.5173692154667659e-17
1280	3.9999999999999286e-01	0	0	148	2	2	-3.1437500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	8.2727129133545252e-01	-5.7185657826156505e-18
1280	3.9999999999999286e-01	0	0	149	2	2	-3.1312499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	8.2260508816808597e-01	5.5007220518400672e-17
1280	3.9999999999999286e-01	0	0	150	2	2	-3.1187500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	8.1803393789794954e-01	2.3800425246583507e-17
1280	3.9999999999999286e-01	0	0	151	2	2	-3.1062499999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	8.1355521278515885e-01	-1.4958935314699610e-17
1280	3.9999999999999286e-01	0	0	152	2	2	-3.0937500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	8.0916576159119180e-01	-1.2044466193270625e-17
1280	3.9999999999999286e-01	0	0	153	2	2	-3.0812499999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	8.0486303473405485e-01	-1.8609496537383519e-17
1280	3.9999999999999286e-01	0	0	154	2	2	-3.0687500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	8.0064410475891690e-01	-1.7810006648530248e-19
1280	3.9999999999999286e-01	0	0	155	2	2	-3.0562500000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	7.9650630226211538e-01	3.2775413558193006e-17
1280	3.9999999999999286e-01	0	0	156	2	2	-3.0437500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	7.9244751870569197e-01	5.7498642359136604e-17
1280	3.9999999999999286e-01	0	0	157	2	2	-3.0312500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	7.8846495909652159e-01	5.1329736816045305e-17
1280	3.9999999999999286e-01	0	0	158	2	2	-3.0187500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	7.8455667323302736e-01	1.5843804888567315e-17
1280	3.9999999999999286e-01	0	0	159	2	2	-3.0062500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	7.8072007008231270e-01	4.1975934394383630e-17
1280	3.9999999999999286e-01	0	0	160	2	2	-2.9937500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	7.7695326123982222e-01	3.1786221169419199e-17
1280	3.9999999999999286e-01	0	0	161	2	2	-2.9812500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	7.7325410483541823e-01	6.0550977617393536e-18
1280	3.9999999999999286e-01	0	0	162	2	2	-2.9687500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	7.6962039622704193e-01	7.7427408765482030e-17
1280	3.9999999999999286e-01	0	0	163	2	2	-2.9562500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	7.6605059022091249e-01	6.5361098958003629e-17
1280	3.9999999999999286e-01	0	0	164	2	2	-2.9437500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	7.6254262711420551e-01	-2.8280905404537768e-17
1280	3.9999999999999286e-01	0	0	165	2	2	-2.9312500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	7.5909497447069540e-01	2.7849129214160920e-17
1280	3.9999999999999286e-01	0	0	166	2	2	-2.9187500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	7.5570566852278498e-01	-3.0827906681195150e-18
1280	3.9999999999999286e-01	0	0	167	2	2	-2.9062500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	7.5237321014545500e-01	-4.4598112446302997e-17
1280	3.9999999999999286e-01	0	0	168	2	2	-2.8937499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	7.4909616642156296e-01	-2.2483258960591697e-17
1280	3.9999999999999286e-01	0	0	169	2	2	-2.8812500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	7.4587288360297266e-01	-2.8256058860216918e-17
1280	3.9999999999999286e-01	0	0	170	2	2	-2.8687499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	7.4270218761971329e-01	4.4606345953285110e-18
1280	3.9999999999999286e-01	0	0	171	2	2	-2.8562500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	7.3958266839346876e-01	9.7142208201802791e-18
1280	3.9999999999999286e-01	0	0	172	2	2	-2.8437499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	7.3651336815312973e-01	-5.5086371858509786e-17
1280	3.9999999999999286e-01	0	0	173	2	2	-2.8312500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	7.3349286996379437e-01	-7.3174454616057453e-17
1280	3.9999999999999286e-01	0	0	174	2	2	-2.8187499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999994e-01	7.3052026951987159e-01	-1.0643041292427953e-17
1280	3.9999999999999286e-01	0	0	175	2	2	-2.8062500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	7.2759487761119923e-01	1.9177487434702193e-17
1280	3.9999999999999286e-01	0	0	176	2	2	-2.7937499999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	7.2471572494088710e-01	-2.8562857573708691e-17
1280	3.9999999999999286e-01	0	0	177	2	2	-2.7812500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	7.2188265585159983e-01	-7.3774934274622072e-17
1280	3.9999999999999286e-01	0	0	178	2	2	-2.7687499999999998e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	7.1909488275930955e-01	-5.3651218443660384e-17
1280	3.9999999999999286e-01	0	0	179	2	2	-2.7562500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	7.1635271436834924e-01	-2.2900012556177605e-17
1280	3.9999999999999286e-01	0	0	180	2	2	-2.7437500000000004e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	7.1365622279244056e-01	3.4253422233595967e-17
1280	3.9999999999999286e-01	0	0	181	2	2	-2.7312500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	7.1100539209701197e-01	1.9939034540789829e-17
1280	3.9999999999999286e-01	0	0	182	2	2	-2.7187500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	7.0840201936642555e-01	2.6971825675199529e-17
1280	3.9999999999999286e-01	0	0	183	2	2	-2.7062500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	7.0584664191293767e-01	8.8099478327853042e-17
1280	3.9999999999999286e-01	0	0	184	2	2	-2.6937500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	7.0334157438934908e-01	7.5747054088063985e-17
1280	3.9999999999999286e-01	0	0	185	2	2	-2.6812500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	7.0088935252956430e-01	8.0074653100358882e-17
1280	3.9999999999999286e-01	0	0	186	2	2	-2.6687500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.9849217200989999e-01	1.0635699693341768e-16
1280	3.9999999999999286e-01	0	0	187	2	2	-2.6562500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.9615509034824263e-01	1.3049588374005020e-16
1280	3.9999999999999286e-01	0	0	188	2	2	-2.6437500000000003e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.9388113500261894e-01	1.9916405392201322e-16
1280	3.9999999999999286e-01	0	0	189	2	2	-2.6312500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.9167587802000496e-01	1.8470134921365998e-16
1280	3.9999999999999286e-01	0	0	190	2	2	-2.6187500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.8954580610706540e-01	5.9581306233367346e-17
1280	3.9999999999999286e-01	0	0	191	2	2	-2.6062500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.8749534022796999e-01	4.6056760129130165e-17
1280	3.9999999999999286e-01	0	0	192	2	2	-2.5937500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.8553289495336378e-01	2.0691800715864789e-17
1280	3.9999999999999286e-01	0	0	193	2	2	-2.5812499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.8366387438187326e-01	-3.0321706436790189e-17
1280	3.9999999999999286e-01	0	0	194	2	2	-2.5687500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.8189457689550714e-01	-6.1531215181701502e-17
1280	3.9999999999999286e-01	0	0	195	2	2	-2.5562499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.8023269431801814e-01	-4.2907858011627457e-17
1280	3.9999999999999286e-01	0	0	196	2	2	-2.5437500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.7868087592914395e-01	1.8706423076739379e-18
1280	3.9999999999999286e-01	0	0	197	2	2	-2.5312499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.7724533634716799e-01	2.9004975238940589e-17
1280	3.9999999999999286e-01	0	0	198	2	2	-2.5187500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.7592822199919023e-01	1.0209148757453284e-17
1280	3.9999999999999286e-01	0	0	199	2	2	-2.5062499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.7472854637093971e-01	1.2711272680705976e-17
1280	3.9999999999999286e-01	0	0	200	2	2	-2.4937500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.7364815939813383e-01	2.3365745203991394e-17
1280	3.9999999999999286e-01	0	0	201	2	2	-2.4812500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.7268138819553513e-01	7.7110198465214556e-17
1280	3.9999999999999286e-01	0	0	202	2	2	-2.4687500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.7182387871531879e-01	3.4422689050903778e-17
1280	3.9999999999999286e-01	0	0	203	2	2	-2.4562500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000078e-01	6.7107051081840119e-01	5.9004246365880311e-18
1280	3.9999999999999286e-01	0	0	204	2	2	-2.4437500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.7041016159336531e-01	7.7896970540709741e-17
1280	3.9999999999999286e-01	0	0	205	2	2	-2.4312500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6983628124336458e-01	6.9959685858682456e-17
1280	3.9999999999999286e-01	0	0	206	2	2	-2.4187500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6933796630629105e-01	7.3871899071265239e-17
1280	3.9999999999999286e-01	0	0	207	2	2	-2.4062500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	6.6890367766105474e-01	1.0899852273175512e-16
1280	3.9999999999999286e-01	0	0	208	2	2	-2.3937500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	6.6852628476415110e-01	1.3780239092974964e-16
1280	3.9999999999999286e-01	0	0	209	2	2	-2.3812500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6819357239538724e-01	8.3004111494698112e-17
1280	3.9999999999999286e-01	0	0	210	2	2	-2.3687500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.6789774398771784e-01	4.3704602929331789e-17
1280	3.9999999999999286e-01	0	0	211	2	2	-2.3562500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.6763217824023646e-01	1.0800346954175232e-16
1280	3.9999999999999286e-01	0	0	212	2	2	-2.3437500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.6738748286866012e-01	1.3394227800258101e-16
1280	3.9999999999999286e-01	0	0	213	2	2	-2.3312500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6715994844577386e-01	1.3716377552265008e-16
1280	3.9999999999999286e-01	0	0	214	2	2	-2.3187500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6694397197704680e-01	-1.0348588793071814e-17
1280	3.9999999999999286e-01	0	0	215	2	2	-2.3062500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.6673479426166260e-01	6.2074231592200730e-18
1280	3.9999999999999286e-01	0	0	216	2	2	-2.2937500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999956e-01	6.6653089584366743e-01	2.2403081184117746e-16
1280	3.9999999999999286e-01	0	0	217	2	2	-2.2812499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6632897963151938e-01	1.8083440300083587e-16
1280	3.9999999999999286e-01	0	0	218	2	2	-2.2687500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999911e-01	6.6612795489536669e-01	9.4179058239187154e-17
1280	3.9999999999999286e-01	0	0	219	2	2	-2.2562500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999922e-01	6.6592708385896915e-01	1.2393716671714293e-16
1280	3.9999999999999286e-01	0	0	220	2	2	-2.2437500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999956e-01	6.6572552922502948e-01	1.3054664534251671e-16
1280	3.9999999999999286e-01	0	0	221	2	2	-2.2312500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999922e-01	6.6552463014858843e-01	5.0943022809485657e-17
1280	3.9999999999999286e-01	0	0	222	2	2	-2.2187500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6532626906517944e-01	-3.8159766883104392e-17
1280	3.9999999999999286e-01	0	0	223	2	2	-2.2062500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6513233105640213e-01	2.0349383289015658e-17
1280	3.9999999999999286e-01	0	0	224	2	2	-2.1937500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999978e-01	6.6494456010884240e-01	1.2810917466426955e-17
1280	3.9999999999999286e-01	0	0	225	2	2	-2.1812500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6476408207449811e-01	1.1772833781188735e-16
1280	3.9999999999999286e-01	0	0	226	2	2	-2.1687500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6459238029411449e-01	2.0571111504724773e-16
1280	3.9999999999999286e-01	0	0	227	2	2	-2.1562500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6443044991590505e-01	1.1365893605084008e-16
1280	3.9999999999999286e-01	0	0	228	2	2	-2.1437500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	6.6427851151895734e-01	1.3954802232049892e-16
1280	3.9999999999999286e-01	0	0	229	2	2	-2.1312500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6413707079328144e-01	5.4749000290068281e-17
1280	3.9999999999999286e-01	0	0	230	2	2	-2.1187500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000122e-01	6.6400615212044056e-01	-1.7104915103807010e-16
1280	3.9999999999999286e-01	0	0	231	2	2	-2.1062500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	6.6388508791567902e-01	-1.1310452994159804e-16
1280	3.9999999999999286e-01	0	0	232	2	2	-2.0937500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	6.6377297769904420e-01	5.5531792305653254e-17
1280	3.9999999999999286e-01	0	0	233	2	2	-2.0812500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000100e-01	6.6366914322819526e-01	2.0827575953724897e-16
1280	3.9999999999999286e-01	0	0	234	2	2	-2.0687500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6357184429010196e-01	2.4337296004080857e-16
1280	3.9999999999999286e-01	0	0	235	2	2	-2.0562500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6347965791990648e-01	1.8766500817510644e-16
1280	3.9999999999999286e-01	0	0	236	2	2	-2.0437500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6339172552441883e-01	8.4889740753295883e-17
1280	3.9999999999999286e-01	0	0	237	2	2	-2.0312500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.6330642906809079e-01	-1.2912529455129419e-16
1280	3.9999999999999286e-01	0	0	238	2	2	-2.0187500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6322312272786177e-01	-1.0445698247501646e-16
1280	3.9999999999999286e-01	0	0	239	2	2	-2.0062500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999944e-01	6.6314149777237197e-01	1.1117432583690372e-16
1280	3.9999999999999286e-01	0	0	240	2	2	-1.9937500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.6306092387482907e-01	8.2754189606965953e-17
1280	3.9999999999999286e-01	0	0	241	2	2	-1.9812500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6298152155478252e-01	1.1205208570155132e-16
1280	3.9999999999999286e-01	0	0	242	2	2	-1.9687499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6290395218876352e-01	1.3814368554885041e-16
1280	3.9999999999999286e-01	0	0	243	2	2	-1.9562499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6282825400436485e-01	-1.9655131928273056e-17
1280	3.9999999999999286e-01	0	0	244	2	2	-1.9437500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	6.6275510675942284e-01	-7.0872333828581385e-17
1280	3.9999999999999286e-01	0	0	245	2	2	-1.9312500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6268526520154991e-01	-4.6228810747584331e-18
1280	3.9999999999999286e-01	0	0	246	2	2	-1.9187500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.6261902460263844e-01	7.9870278223059999e-17
1280	3.9999999999999286e-01	0	0	247	2	2	-1.9062500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000056e-01	6.6255659873617634e-01	4.5349917027604257e-17
1280	3.9999999999999286e-01	0	0	248	2	2	-1.8937500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	6.6249823213535097e-01	1.1132968815740972e-16
1280	3.9999999999999286e-01	0	0	249	2	2	-1.8812500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	6.6244378558664907e-01	2.0423351577374744e-18
1280	3.9999999999999286e-01	0	0	250	2	2	-1.8687500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000078e-01	6.6239299006121244e-01	-1.5433966430180615e-16
1280	3.9999999999999286e-01	0	0	251	2	2	-1.8562500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	6.6234557995373367e-01	7.7707449435331170e-17
1280	3.9999999999999286e-01	0	0	252	2	2	-1.8437500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6230107242792746e-01	5.9817197743308335e-17
1280	3.9999999999999286e-01	0	0	253	2	2	-1.8312500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6225893701602301e-01	6.7391169900743729e-17
1280	3.9999999999999286e-01	0	0	254	2	2	-1.8187500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6221864919053419e-01	2.0963663111220356e-17
1280	3.9999999999999286e-01	0	0	255	2	2	-1.8062500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.6217964302423349e-01	-9.0753678142041983e-17
1280	3.9999999999999286e-01	0	0	256	2	2	-1.7937500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.6214129216889306e-01	-1.5539797163847405e-16
1280	3.9999999999999286e-01	0	0	257	2	2	-1.7812500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	6.6210343611914457e-01	-1.4146599280688229e-16
1280	3.9999999999999286e-01	0	0	258	2	2	-1.7687500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999989e-01	6.6206563244746586e-01	2.0831752671209061e-17
1280	3.9999999999999286e-01	0	0	259	2	2	-1.7562500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999928e-01	6.6202783779688756e-01	1.1422310994533533e-16
1280	3.9999999999999286e-01	0	0	260	2	2	-1.7437500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000011e-01	6.6198980259506102e-01	1.8773338223892538e-17
1280	3.9999999999999286e-01	0	0	261	2	2	-1.7312500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000033e-01	6.6195170235436496e-01	-1.8625759104093444e-16
1280	3.9999999999999286e-01	0	0	262	2	2	-1.7187500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6191426624095606e-01	-4.3788404662065408e-17
1280	3.9999999999999286e-01	0	0	263	2	2	-1.7062500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000022e-01	6.6187789826074250e-01	2.1585557043151153e-16
1280	3.9999999999999286e-01	0	0	264	2	2	-1.6937500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000067e-01	6.6184307454019820e-01	1.5210824833515752e-16
1280	3.9999999999999286e-01	0	0	265	2	2	-1.6812500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6181016886506172e-01	1.3207741998518715e-16
1280	3.9999999999999286e-01	0	0	266	2	2	-1.6687500000000000e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000100e-01	6.6177944502671815e-01	5.2916407786868416e-17
1280	3.9999999999999286e-01	0	0	267	2	2	-1.6562499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000255e-01	6.6175087983179948e-01	-1.6018762081903067e-17
1280	3.9999999999999286e-01	0	0	268	2	2	-1.6437499999999999e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000122e-01	6.6172456528978774e-01	6.6732247475365221e-17
1280	3.9999999999999286e-01	0	0	269	2	2	-1.6312500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000000e-01	6.6170042589745282e-01	1.2375488674704567e-16
1280	3.9999999999999286e-01	0	0	270	2	2	-1.6187500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000089e-01	6.6167822896312933e-01	1.2057717835761969e-16
1280	3.9999999999999286e-01	0	0	271	2	2	-1.6062500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000111e-01	6.6165766561650641e-01	7.6739376647152865e-17
1280	3.9999999999999286e-01	0	0	272	2	2	-1.5937500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999950e-01	6.6163855324059795e-01	1.5280142621116869e-17
1280	3.9999999999999286e-01	0	0	273	2	2	-1.5812500000000002e-01	1.2499999999999997e-02	1.2499999999999997e-02	4.9999999999999967e-01	6.6162064288975109e-01	1.0790040895162152e-16
1280	3.9999999999999286e-01	0	0	274	2	2	-1.5687500000000001e-01	1.2499999999999997e-02	1.2499999999999997e-02	5.0000000000000044e-01	6.6160374596713389e-01	1.3413958101081779e-16
